$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score
0.476762819295,0.84778623602,89.8906084646,0.412152909392,94.3635881285,26.5605855142,0.479146962558,3.89790274512,3.50496496775,2703.03108921,0.507831830666
0.102654321367,0.972675428451,88.6487844005,0.663007058207,98.8945588937,33.0196470293,1.2151198951,4.41499317843,10.7601298199,5981.0904671,0.236505118547
0.251140354454,0.94016384764,80.2347769858,0.680477532834,27.1013542109,14.0624417003,0.201828141321,1.85893660903,19.6640279642,4370.84432947,0.333510002915
0.551047927539,1.16765657336,89.3508671174,0.499901936002,59.1804484376,31.0229985343,1.21383263456,0.332967510676,9.57774774249,15988.2364073,0.361820412008
0.214539770805,0.874467189828,90.6614407959,0.686709651242,60.6140358697,11.5181161022,0.728828953518,1.05684963849,14.0002131565,2878.98982434,0.132706550084
0.894195418795,0.959848142956,94.2476464821,0.612193254736,0.452380006388,13.6652641793,0.247203322568,0.0350691659885,17.229352063,5242.57550973,0.423450038325
0.198386333676,0.851163520842,86.0264063987,0.46641312185,45.4167427693,16.2966788946,0.906105149976,3.39388986565,13.1177777178,3522.82485887,0.180551173771
0.261742186154,0.884180361312,81.7810368382,0.451448930219,45.4598230245,12.2895940067,1.56029882156,4.84931003345,7.99212498659,4374.4720358,0.198791717775
0.327552504587,1.2382472773,92.7369214408,0.602994404167,70.7884827497,42.553423657,0.474454980071,2.91382113543,3.38720276685,13690.9847119,0.622584101213
0.787817787848,0.988867818509,91.6890993156,0.422114582952,29.2310802495,9.72981234282,0.595703967886,4.9526729994,8.06609323358,4480.02873914,0.29363105393
0.548726888555,1.20751464474,89.5333231751,0.600492735368,27.7075923619,40.2184977498,0.85435437477,4.27953428405,15.730775977,12883.3788678,0.53541620616
0.212349416977,0.918547729273,91.094905622,0.630493629824,91.1489806412,8.81812862012,1.55662789702,2.23263471748,5.91059142361,6454.82545181,0.0913123392086
0.749932071226,1.12240101442,90.2548770078,0.698019927131,67.5958052963,7.58372233396,0.936195151705,4.67567449343,11.3112732813,9554.28180071,0.426335227121
0.580484111245,1.02825906869,89.8944038009,0.432421655345,72.3169449687,29.0903566853,0.869723021364,2.36269529052,17.3506096761,6937.60523543,0.553416057974
0.287641046093,0.951001982813,94.4992449337,0.690534769076,55.5029153087,26.8501496623,0.158441416366,2.05988016722,15.8860230667,4338.94339031,0.278445210426
0.732104119796,1.22203961677,86.6984727401,0.449745103917,54.9753090633,25.105630472,1.85296780379,0.422211812786,15.5221930348,25680.973541,0.449987862556
0.48207393567,1.24615275853,91.2956659958,0.555144652219,51.4510436755,1.89205972272,0.0481474164514,2.1247033422,14.0202833242,16965.4291754,0.0949629124252
0.285126491395,0.858579432969,80.6663656811,0.66621623887,59.7182509017,5.13251041553,1.30388617493,1.65338682236,14.023833949,3715.11358006,0.154104731245
0.308361772238,0.965664261957,87.6316858221,0.699511586119,3.4139994798,40.014853473,0.36614851764,2.45508575191,12.2966205431,6883.33056413,0.269387668663
0.322102529485,1.01325275875,89.9307633936,0.657045238474,55.8295989117,49.5782121431,0.955342989387,4.21051625439,9.92738492042,4274.4524477,0.554460038302
0.775730057747,1.03899140956,88.2581689033,0.659219747006,75.2829735985,31.1004687102,0.990190433246,3.18479959635,1.33062954939,213.504640789,0.393935264821
0.478048436637,0.858727277572,88.1405383666,0.586024865861,47.6059072669,11.8646716526,0.378284712422,2.23892701478,10.6962943905,2622.45360403,0.148642801995
0.540904206665,0.966416049399,88.0287592475,0.678700801658,52.0805523062,12.4974977593,1.77008553648,0.181873110003,6.64741901555,6607.12466772,0.319893435873
0.587495647618,0.894714608087,90.9413494929,0.606166916035,87.2060051425,26.7447213553,0.301580154259,4.47072285608,14.5642273285,2609.91295578,0.393575544398
0.676304458669,1.03260612224,89.7051932273,0.484663059323,17.7605018359,34.7094390776,0.488694561909,3.51291342776,13.7425548659,6603.22555355,0.606187652717
0.515310954492,1.0114754504,85.7288423941,0.519511167196,69.9558152469,20.5020546891,1.90941812895,2.26212460394,9.91438628458,8034.24078017,0.439711988641
0.131975659815,1.12262747219,85.9676364,0.439368702065,95.9453473714,27.9999991494,1.73911332811,4.02565487569,12.4749997787,11989.1314653,0.310119756151
0.684336547357,1.1375675282,92.4007436616,0.620791857691,11.73955827,41.1415840679,0.517883891343,1.91056613698,15.1227104473,9658.16173753,0.502790386592
0.208179514676,1.02283261812,84.6062650166,0.614193995161,39.4388982862,46.8307012225,0.72864433166,3.8763148717,7.32928887573,5458.58617301,0.483957151912
0.387273658598,1.01592976604,88.3766412609,0.515561083585,18.5356992352,44.9948241103,0.666460996361,0.397636041385,15.3598655736,4851.92776434,0.342105979305
0.581295109386,1.13396185388,91.7365570518,0.470578369936,65.9079301644,9.28888651417,0.95484605349,2.93209274925,10.2025536122,10071.4549401,0.164395972976
0.218175332166,0.859295253487,93.6963964187,0.663330421494,74.5383427719,36.8896961665,0.241089458422,1.50884189246,11.0892706607,1933.43941367,0.419993722283
0.510627720783,1.11026972589,81.7681563803,0.545847189368,61.1944162779,35.2824943882,1.82108117852,4.74778869865,9.51427357396,10590.0302976,0.582997299834
0.475374841973,1.08668775779,87.6796369834,0.401421873744,16.5859170612,46.1142759917,1.68486640841,3.13777967287,17.5279495328,11656.9823946,0.581443992734
0.335463364266,1.11002138755,85.1403415551,0.549732899146,28.8069515634,9.66014857249,0.0498209530807,3.53597032871,14.7058607746,8120.89646781,0.251183370937
0.64357238627,1.13533170856,86.0613564073,0.576490584115,64.3060361795,15.2593002292,1.56712729577,2.71418794392,7.34961920593,15141.7816035,0.325819252897
0.647662158156,1.11877189703,89.2820089366,0.427656489947,27.9384553531,40.941061476,0.235025755513,4.67003654212,2.94232063692,4055.4122401,0.607655384476
0.528306047198,1.25087789517,90.7214395839,0.615261926756,76.8441131158,6.52830987979,1.03690781565,4.56060953892,8.24987603289,23548.5866704,0.18679720454
0.197804155162,1.22529934411,94.3014261688,0.638262510282,46.03282074,8.42344627982,1.1119476525,2.22821736719,8.99620116623,18789.8970255,0.152962564715
0.338398947387,1.05388534009,92.6720099411,0.528465500843,4.81375396231,38.0079455431,1.00512505469,4.35329079618,12.0513712989,11952.0003567,0.431226024158
0.653591458918,0.901920224628,93.3190197554,0.48874646002,20.6643059311,12.1877568054,1.99441877207,1.6886131968,3.31835612266,5440.11700103,0.376711974371
0.41280724613,0.877799872192,82.6044542763,0.596176874462,36.3034192803,44.1080767553,1.16849430254,0.270375004883,4.35377712657,5065.3651546,0.584537541589
0.416309982196,1.14976014743,81.9875532639,0.418428124039,23.7948472279,10.3973338336,1.33072839987,4.64307847422,7.96183761929,12970.0515325,0.275276514762
0.172856572891,1.02733173019,92.2441045601,0.67028087119,37.2353636033,27.3891047019,0.475095609657,0.17883086542,5.28535136806,6265.03722734,0.0843886585741
0.397798826818,1.22487792577,93.6776254615,0.487260256736,45.4474403918,16.2618945974,1.34684113603,4.45997419916,5.83146467653,26549.7116679,0.246781180265
0.526900846758,1.16372992524,87.7670011116,0.527445336279,37.9443768632,24.4290453528,1.3937563187,4.43860545616,4.75439256623,14175.9151009,0.333775163572
0.687151577883,1.07760077036,90.6230393548,0.670659709589,66.6420757448,13.3627551141,1.63814465314,3.34189157904,16.5696390095,12026.067881,0.303047399182
0.653119336255,0.964475571508,82.4985753638,0.427475349758,49.9269545691,47.5993389959,1.97129975919,2.63991271456,18.4460841271,6933.07286596,0.603430056724
0.507458928482,1.06352739476,89.0928037551,0.463543241903,88.7905927456,39.7628013764,1.47674335285,0.941379589206,9.2929889806,11831.7546706,0.468903941969
0.802535352899,1.05428745977,91.9504882697,0.402366112447,61.7498770914,9.75932449398,0.338974656417,2.54709146678,1.33984765729,7613.12030154,0.249943961268
0.736105451816,1.05517550598,90.5736029872,0.598361026604,63.8974230411,39.7906143536,0.448895026798,2.21359148995,18.2965426153,7611.49709077,0.438560177823
0.169073582673,0.895369127939,81.6608248337,0.642750984394,50.0414818641,5.00167378559,1.32260811622,1.13684163007,8.42289639631,3975.75242708,0.0674864663296
0.452520374911,1.18744021074,92.3255076669,0.468863400955,19.9503758903,37.3940996283,0.0674666425026,3.28605468981,13.977214337,12768.9782732,0.452279846339
0.862316671436,0.822385534326,87.3755504864,0.625094782643,58.5464951273,24.8476450699,0.534118888601,3.97979263114,8.15007553508,1454.53423853,0.434522305328
0.413455937074,0.936883928802,94.8226776641,0.613442578328,2.87764289216,11.5019321405,1.15738575856,3.52617765026,10.2317208205,6243.60103895,0.189769343777
0.748812761523,0.868728935727,80.5182899213,0.471379103831,10.0737983304,4.49370137505,0.555483866454,2.32930727809,6.63782730639,1762.15189401,0.100288923827
0.88688305619,1.25481447511,92.4407820898,0.51548003071,97.7790669372,12.995478994,1.09060793762,3.32859657632,8.14826951576,25900.5582057,0.457520836214
0.708348478968,1.15168628073,92.4777642992,0.401036305456,78.6835713461,4.02068231266,1.84835130844,3.83169171636,1.84134806719,17174.8112242,0.138172063581
0.405811655095,0.952753417086,80.6862628927,0.447212960996,4.59850978331,41.7536211664,0.587073253332,2.29880673484,13.4566006954,4481.92842228,0.51320991763
0.346191078346,0.984267201741,85.9803874832,0.47879076379,31.2203136733,24.5571886086,0.382035662515,2.3447909136,2.31921886204,2635.24969821,0.338695662737
0.867767775057,0.900814023427,89.2058297881,0.444307580292,98.7914285784,41.0246670047,0.467031688731,1.05772676307,8.71751979233,3538.14365378,0.528887217955
0.679678155213,0.907693717665,89.5298561348,0.569993802028,29.0671281381,12.7367306687,1.51992164798,3.99433244596,17.0321935966,5469.02134598,0.475635471061
0.432363756265,1.18345518287,84.0751845876,0.639731022941,26.152135557,10.9762315725,0.56714677805,0.023758882611,4.09140301516,11445.2003911,0.322073135938
0.882893493414,1.14278776359,84.5768090513,0.475284468387,43.2241153973,2.68592916695,0.37123237562,1.8745993206,10.1671114283,7929.20820572,0.117489442777
0.709970143734,1.07505672966,80.2805902749,0.60058984055,40.0762328055,34.6188250299,1.01085407437,3.8906538809,9.71856765093,8882.14641507,0.492718160118
0.522660490637,0.953609584693,93.7791114192,0.425182001606,51.9463675475,24.8573741133,0.181426444342,1.95319543669,8.81878859141,5104.84109363,0.425649498661
0.644335938131,0.98760939035,80.8071892676,0.626335601405,20.1262654127,38.5450587055,1.43409130703,4.56762872211,17.3579768003,8339.50939997,0.380227753781
0.587990958309,1.1325393754,88.6062852745,0.597027605419,33.0695699853,26.4541390477,0.0338098541786,4.75484745031,1.31604833236,2655.02310689,0.308482731853
0.248094058769,1.02175849009,83.6318511991,0.633725298035,58.0655092493,25.1481416053,0.816431057319,3.75333180855,7.25212396677,4085.63166181,0.395145088712
0.863445615772,0.822270617055,81.4861781403,0.664286516992,21.0185247165,45.0330295277,0.842335119688,2.40190148759,4.34535872701,2181.24236192,0.202788157392
0.796547088816,0.980833677771,81.4339113586,0.559975967352,13.7259376864,19.2028448688,1.0495431802,4.43215274035,7.14620901494,6019.57794682,0.476259439375
0.304593981909,1.23849908818,86.6592668895,0.585841954996,44.6503176159,13.8277073446,1.6270456846,1.45820260965,16.5995169484,30844.4168855,0.296463117036
0.116119328808,1.25021484873,82.2611412418,0.650701980494,20.5922249772,34.5204234568,1.1603014371,2.48412745575,18.5579424206,18298.062977,0.273605625906
0.803522944373,1.06708906959,93.1882503835,0.674159932412,33.5648541477,14.6010703365,0.343715993337,2.9782821664,16.9935261869,7580.56381568,0.207408399363
0.247089077207,1.10008463406,80.5143117245,0.649787452645,13.9422676604,41.0198424553,1.17992307378,3.10878066018,11.0352492188,10952.8194198,0.399393794769
144.638603176,7146.3786455,32081.6420351
0.0246351583728,0.368340386744,0.86792020673
