$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
3,0,2,0,3,1,3,2,1,2,0,2,2,2,1,1,0,1,-1,0,-1,0,2,3,0,2,3,1,0,0,3,2,0,2,2,0,1,1,2,1,3,0,1,1,0,0,-1,3,1,-1,97452.0,655,99452.0
2,0,1,1,-1,1,1,-1,-1,1,-1,0,0,0,3,3,3,0,0,0,3,2,2,3,2,0,2,1,0,3,3,-1,0,0,3,2,1,1,2,2,-1,3,3,2,3,2,1,1,2,2,97590.0,626,99462.0
-1,2,2,2,0,0,2,3,2,2,-1,0,2,0,2,2,2,-1,0,1,-1,1,3,3,1,1,0,3,0,3,1,0,3,0,0,3,0,1,3,0,1,3,3,0,1,2,1,-1,1,0,97350.0,639,99448.0
0,3,0,2,2,2,2,2,-1,0,0,0,-1,3,2,-1,-1,1,3,3,1,0,3,-1,3,1,-1,-1,3,1,-1,2,2,2,0,2,2,3,-1,0,0,3,2,2,3,3,-1,1,1,0,98031.0,560,99520.0
3,0,0,0,-1,2,3,2,2,2,-1,1,0,2,1,3,3,-1,1,-1,2,3,-1,3,2,2,0,2,-1,0,0,-1,2,2,3,1,0,2,0,1,0,3,0,3,0,1,1,0,0,1,97609.0,616,99480.0
-1,1,2,1,3,2,3,1,1,-1,2,-1,1,0,3,3,0,2,2,0,1,0,2,-1,0,0,2,2,2,1,-1,0,1,2,3,-1,0,1,0,1,1,2,3,-1,-1,2,2,1,0,3,97708.0,592,99475.0
-1,2,2,1,2,2,0,1,1,2,0,2,2,2,1,0,1,0,-1,3,0,-1,1,3,1,3,1,2,-1,0,0,0,3,0,0,3,-1,3,3,-1,1,2,2,3,2,2,3,0,0,0,97682.0,637,99463.0
1,1,1,0,0,3,2,3,1,3,0,1,0,2,2,1,2,0,3,1,-1,3,2,1,2,2,3,0,1,1,3,0,-1,0,1,2,0,2,-1,0,1,2,3,0,0,1,-1,2,-1,2,97441.0,640,99462.0
0,0,3,2,2,1,1,3,3,2,0,0,-1,-1,1,0,0,2,0,2,1,2,-1,-1,2,0,0,-1,3,-1,1,0,3,0,1,-1,-1,1,2,-1,2,2,1,-1,3,0,1,3,-1,0,97715.0,546,99529.0
0,-1,3,1,-1,0,1,-1,3,1,0,3,-1,0,-1,1,2,2,0,0,0,-1,0,1,3,2,3,2,1,0,2,2,1,-1,1,-1,1,-1,2,0,2,1,2,1,0,-1,0,2,2,2,97788.0,548,99534.0
1,0,0,0,0,2,0,0,-1,2,-1,1,0,-1,-1,2,0,2,1,-1,0,3,1,1,-1,3,3,0,2,2,-1,2,1,-1,1,2,3,2,0,-1,2,0,1,3,0,2,3,2,1,1,97619.0,588,99496.0
0,0,2,2,1,0,3,1,2,3,2,2,1,0,0,-1,1,-1,1,2,0,1,2,1,3,0,1,1,-1,2,3,0,-1,2,1,0,-1,1,0,2,3,2,0,0,2,1,0,3,2,0,97444.0,645,99470.0
2,-1,2,2,0,1,2,3,1,0,0,1,0,2,2,0,1,0,0,3,0,1,-1,2,1,2,0,3,0,1,3,3,0,3,2,2,2,1,1,0,0,-1,2,2,3,1,-1,-1,3,-1,97414.0,618,99476.0
1,2,-1,0,2,-1,0,1,0,0,1,0,2,-1,1,0,1,2,1,-1,-1,-1,3,1,2,3,1,1,0,-1,3,3,3,-1,3,-1,-1,1,0,-1,0,3,-1,-1,1,-1,0,0,1,3,97922.0,520,99563.0
2,-1,-1,3,2,1,3,3,1,0,3,0,-1,3,-1,2,2,0,1,1,2,2,3,-1,2,1,3,0,1,-1,1,0,0,0,2,-1,2,1,1,3,1,1,3,0,2,1,0,1,0,0,97633.0,604,99489.0
1,0,2,2,3,0,2,-1,0,1,1,0,0,1,3,3,1,-1,-1,1,1,1,2,2,0,2,3,-1,0,-1,-1,1,0,0,-1,0,1,1,1,1,2,3,3,0,2,2,1,3,-1,3,97444.0,586,99468.0
1,3,3,0,0,3,0,-1,2,2,-1,-1,2,-1,3,3,0,-1,2,-1,2,2,2,0,-1,1,3,1,1,1,1,1,2,0,3,1,0,0,-1,2,0,1,2,1,0,-1,1,0,1,1,97624.0,590,99494.0
3,1,0,1,1,-1,-1,-1,1,0,2,0,1,1,1,3,0,0,0,2,2,-1,3,0,-1,1,-1,0,-1,0,-1,-1,0,1,1,3,3,3,0,1,2,2,0,-1,3,2,2,2,2,1,97670.0,567,99491.0
2,2,-1,2,2,1,2,-1,-1,2,3,-1,0,1,1,1,2,-1,0,-1,1,2,3,-1,2,1,2,2,0,2,0,0,-1,1,0,-1,-1,3,3,2,0,1,1,1,1,0,0,0,0,0,97712.0,568,99522.0
2,1,1,1,3,0,3,1,3,-1,1,0,1,0,2,0,-1,2,1,-1,3,1,1,3,2,1,3,0,0,2,2,3,-1,-1,2,2,2,0,0,0,2,1,3,1,2,2,1,0,0,2,97422.0,635,99457.0
0,0,1,1,2,2,0,3,1,0,3,2,2,2,1,2,3,0,1,2,-1,1,1,1,0,0,3,1,1,0,3,2,3,3,0,2,2,3,-1,1,-1,0,0,2,3,0,1,0,2,2,97541.0,670,99434.0
1,1,2,-1,3,0,0,2,3,0,3,0,1,0,-1,-1,3,0,2,1,2,3,2,3,1,0,1,0,0,0,0,1,3,1,0,-1,-1,1,1,-1,1,2,2,2,-1,-1,1,2,-1,0,97726.0,581,99515.0
0,0,1,0,1,2,0,1,-1,2,0,1,2,2,-1,3,3,3,2,1,0,3,3,1,3,1,3,0,1,0,2,1,2,3,2,0,1,3,1,3,0,1,2,2,3,2,2,0,1,2,97518.0,674,99429.0
0,2,2,1,1,0,2,-1,2,3,1,2,-1,3,0,1,1,3,2,-1,0,3,0,2,0,3,-1,-1,3,0,0,1,0,2,-1,3,2,1,1,0,2,3,1,0,1,1,0,0,2,2,97435.0,609,99472.0
1,1,2,0,0,1,3,0,2,3,0,0,1,-1,2,3,0,2,3,0,-1,2,1,2,1,1,1,2,2,0,-1,-1,1,3,1,0,1,1,-1,2,1,2,-1,0,0,1,0,0,2,-1,97377.0,621,99475.0
-1,2,2,2,-1,3,2,0,0,1,0,-1,3,1,1,1,3,0,2,0,-1,0,1,0,-1,1,0,0,2,0,-1,3,1,2,1,-1,2,2,-1,3,1,3,-1,0,1,-1,2,2,2,1,97731.0,575,99504.0
0,1,2,0,3,2,-1,0,2,1,0,2,1,3,3,0,1,2,2,0,3,-1,3,3,1,0,-1,3,2,0,0,2,3,1,1,3,0,2,-1,0,1,2,0,0,1,0,1,2,1,3,97520.0,651,99433.0
3,1,-1,1,0,2,2,3,3,1,3,-1,0,2,1,0,2,0,0,1,2,-1,2,0,0,1,0,-1,2,1,2,2,3,1,-1,0,2,1,3,2,-1,0,0,2,3,0,1,3,1,0,97584.0,624,99480.0
3,0,-1,2,-1,1,-1,2,3,0,3,3,3,3,0,0,1,0,2,2,2,0,-1,0,3,3,3,0,3,-1,0,0,0,2,1,1,1,1,2,0,2,3,0,1,2,1,2,2,-1,0,97601.0,619,99460.0
2,-1,3,0,0,-1,3,2,2,1,3,1,0,0,2,3,1,0,0,1,-1,-1,1,3,1,2,0,0,0,1,3,3,2,2,1,2,3,2,3,2,-1,-1,1,3,0,1,1,2,0,3,97724.0,630,99473.0
0,1,-1,0,2,2,3,1,3,0,1,0,0,0,0,3,2,2,1,2,0,3,1,1,3,1,3,2,0,2,0,-1,0,0,3,3,-1,2,2,1,1,2,3,0,0,3,1,1,1,2,97382.0,674,99439.0
0,1,-1,2,-1,3,-1,0,0,0,1,0,3,-1,0,1,0,0,2,1,1,0,1,1,1,1,0,0,1,2,2,2,1,2,3,-1,1,3,-1,2,2,3,0,3,1,2,2,2,2,0,97520.0,623,99452.0
1,1,-1,1,-1,1,3,0,0,-1,-1,1,2,2,2,2,3,1,2,3,2,0,-1,2,1,0,3,2,0,-1,-1,-1,1,0,0,2,0,2,3,3,2,0,2,1,1,-1,0,1,0,-1,97666.0,580,99508.0
3,0,3,-1,2,-1,-1,0,2,1,-1,2,3,1,3,-1,2,1,-1,3,2,0,0,3,-1,1,3,3,-1,0,2,1,-1,2,1,1,1,2,3,2,0,1,0,2,1,3,-1,0,0,2,98020.0,580,99523.0
-1,2,0,2,0,2,-1,3,0,1,0,-1,1,-1,3,3,2,0,0,-1,2,2,0,2,2,3,1,1,3,1,-1,2,3,3,1,2,0,3,3,3,-1,1,3,0,0,1,2,2,2,-1,97741.0,604,99486.0
3,0,0,0,-1,-1,2,1,1,-1,2,1,1,-1,-1,2,2,2,-1,0,0,1,1,-1,-1,2,2,1,1,1,0,1,2,1,-1,2,-1,2,0,0,3,1,2,0,0,0,2,1,2,0,97748.0,567,99524.0
1,0,-1,2,-1,2,1,2,1,3,2,3,-1,-1,2,2,1,1,0,0,-1,-1,0,-1,-1,1,1,2,3,3,3,3,-1,3,3,2,2,-1,0,0,1,3,0,2,0,-1,1,1,1,1,98132.0,559,99550.0
1,-1,3,2,2,0,1,0,0,1,3,1,2,2,0,1,1,0,3,0,0,3,3,3,0,0,3,2,1,3,0,3,-1,1,-1,0,-1,2,2,3,2,2,1,1,3,1,2,-1,2,0,97693.0,638,99469.0
3,0,3,3,2,0,0,1,-1,-1,0,2,1,0,0,2,0,2,3,2,2,0,2,2,1,2,-1,0,3,1,1,1,0,1,1,1,1,0,3,1,2,1,-1,-1,-1,3,0,1,3,3,97485.0,618,99454.0
1,2,3,1,1,2,1,1,3,0,2,3,0,1,2,1,-1,0,-1,3,1,0,-1,2,0,2,2,3,2,0,2,1,2,0,3,0,2,2,0,1,0,0,3,1,-1,2,0,3,2,1,97498.0,652,99443.0
2,2,-1,0,-1,1,1,2,0,2,0,2,3,-1,2,0,3,1,2,-1,1,3,0,-1,3,3,0,-1,1,2,2,2,1,0,0,-1,-1,2,1,1,0,0,2,-1,1,0,1,3,2,1,97664.0,576,99503.0
3,0,2,2,3,2,0,-1,1,3,0,1,2,3,-1,3,1,2,3,0,1,3,1,0,3,2,2,1,2,0,2,-1,0,0,3,3,3,-1,0,1,1,1,0,2,1,3,2,1,3,1,97635.0,640,99452.0
1,2,-1,0,1,3,1,0,0,3,2,-1,0,-1,1,3,2,3,3,2,1,1,2,2,2,3,3,0,2,0,1,2,1,2,0,1,0,-1,-1,2,2,3,0,0,1,3,0,1,0,2,97679.0,643,99464.0
-1,2,2,0,0,1,1,3,0,3,3,1,3,-1,-1,2,2,2,0,0,-1,1,-1,0,1,-1,2,0,0,0,2,2,-1,-1,0,0,1,2,3,0,-1,0,2,1,3,2,2,1,2,1,97795.0,586,99536.0
0,3,3,3,-1,3,0,3,0,1,0,2,0,1,1,-1,2,0,-1,0,0,-1,0,2,1,-1,-1,3,1,3,2,0,0,-1,3,1,3,1,1,2,3,2,1,0,3,3,2,3,2,2,97881.0,612,99488.0
2,1,2,-1,0,0,0,-1,3,1,0,1,-1,2,-1,0,2,0,1,0,3,2,2,-1,0,-1,0,1,1,0,1,0,0,-1,-1,2,-1,-1,-1,0,-1,-1,-1,1,-1,0,0,2,1,3,97971.0,478,99605.0
3,1,1,2,3,0,3,-1,0,1,-1,0,2,0,2,3,0,0,2,1,0,-1,3,2,2,1,0,3,1,0,-1,1,0,0,0,3,2,3,2,3,3,1,2,3,0,1,0,2,2,1,97432.0,655,99429.0
1,1,2,1,0,-1,3,1,2,-1,2,0,-1,-1,0,1,1,1,0,0,3,1,2,0,0,0,-1,1,0,2,2,0,0,2,-1,1,3,0,0,1,0,1,1,3,3,2,2,-1,-1,2,97396.0,587,99491.0
2,0,-1,2,0,0,-1,2,3,3,-1,1,0,0,3,1,1,1,0,0,3,0,1,-1,0,3,3,1,0,2,0,2,-1,-1,1,2,1,1,-1,3,-1,1,-1,0,2,0,0,1,-1,1,97608.0,563,99514.0
-1,1,2,2,-1,3,-1,-1,-1,1,2,1,1,1,2,1,1,3,-1,-1,0,3,0,2,2,3,-1,2,2,1,0,1,1,1,1,0,0,0,1,3,2,0,0,0,0,2,0,3,2,2,97443.0,589,99474.0
2,-1,3,-1,2,0,3,1,3,1,1,0,3,1,1,-1,0,0,1,0,3,0,2,-1,0,1,2,2,1,0,-1,3,2,2,2,1,0,0,3,0,0,-1,1,0,2,1,1,2,1,0,97465.0,626,99475.0
1,1,3,1,-1,3,3,0,3,2,0,-1,2,3,2,0,0,2,0,0,3,0,2,2,-1,0,1,3,0,1,3,2,0,1,1,0,-1,-1,2,0,2,3,1,2,-1,-1,1,1,2,1,97775.0,614,99490.0
1,-1,-1,0,1,2,-1,0,2,2,0,2,3,-1,2,3,2,1,1,0,3,0,3,1,0,1,0,2,-1,-1,0,0,0,-1,3,1,1,2,1,-1,1,1,2,0,0,-1,0,2,2,1,97624.0,589,99498.0
1,1,2,-1,0,0,2,0,3,0,1,3,0,0,0,0,1,2,0,1,2,1,-1,-1,1,0,1,1,-1,2,2,1,0,3,1,3,1,0,-1,3,1,1,2,2,3,2,2,0,2,-1,97423.0,626,99484.0
2,1,1,3,1,0,0,0,0,1,3,2,0,0,2,2,2,3,0,2,0,1,0,2,0,3,-1,1,1,-1,0,1,0,-1,3,-1,3,1,1,1,0,-1,1,2,1,-1,2,0,-1,2,97436.0,600,99474.0
1,0,3,1,2,2,3,-1,0,-1,3,0,0,0,1,3,0,1,0,2,3,2,-1,3,3,1,2,1,3,2,2,0,3,3,2,1,3,1,0,1,0,1,3,-1,-1,1,-1,0,2,1,97677.0,613,99462.0
3,0,0,1,1,2,2,-1,1,-1,3,3,1,0,-1,0,3,3,3,1,0,0,-1,2,1,2,2,-1,1,0,-1,1,0,0,0,1,-1,2,0,2,-1,2,1,3,3,1,0,2,2,0,97553.0,588,99495.0
0,-1,0,0,0,1,2,2,1,0,1,-1,1,-1,1,0,0,3,1,2,2,-1,2,2,3,2,3,1,0,0,2,3,0,2,-1,1,0,1,3,1,1,-1,1,0,2,0,0,2,3,-1,97394.0,613,99494.0
2,0,0,0,1,1,0,3,1,3,2,1,0,-1,2,-1,2,2,2,2,-1,3,2,2,1,0,0,0,2,2,0,-1,1,-1,-1,1,0,1,-1,3,1,0,2,0,-1,-1,-1,2,3,-1,97773.0,554,99554.0
1,2,1,3,3,2,3,3,1,2,1,1,0,2,0,-1,2,-1,1,2,0,0,1,0,1,-1,-1,2,2,1,0,2,2,1,3,2,-1,-1,-1,0,3,0,1,1,1,3,-1,0,-1,-1,97854.0,565,99525.0
3,-1,1,1,2,-1,1,3,0,2,1,2,1,-1,0,0,2,0,3,0,3,0,1,1,0,1,1,3,0,0,2,2,0,1,2,-1,-1,2,2,3,0,0,3,1,3,3,2,1,0,3,97437.0,646,99459.0
3,-1,1,-1,0,1,0,0,2,0,1,0,-1,2,2,0,3,2,0,1,1,3,0,2,1,3,1,2,1,1,3,0,1,2,-1,-1,1,-1,0,0,0,2,2,1,2,1,0,-1,2,0,97405.0,597,99494.0
-1,2,2,1,2,0,0,-1,0,3,0,2,1,1,-1,2,2,0,-1,2,-1,0,2,2,-1,3,0,-1,1,1,1,1,3,1,3,2,-1,2,1,1,2,1,1,3,1,0,0,2,1,-1,97684.0,577,99510.0
1,3,3,1,2,-1,1,0,1,2,3,3,2,1,3,1,2,0,0,-1,2,-1,0,-1,0,3,-1,3,-1,1,1,2,1,2,0,1,2,-1,-1,0,0,-1,0,-1,0,-1,2,1,2,1,97994.0,545,99530.0
3,3,1,0,2,0,2,0,1,2,3,2,2,0,0,0,-1,0,0,2,3,1,0,3,2,1,1,3,0,1,-1,1,1,1,2,0,-1,1,0,3,2,1,3,3,2,1,1,0,-1,1,97278.0,652,99436.0
1,0,0,1,0,-1,3,3,2,0,2,1,1,0,2,1,0,-1,1,0,2,3,1,0,1,-1,2,1,0,3,1,0,2,0,2,2,-1,-1,0,3,3,-1,0,2,0,2,3,3,2,1,97524.0,623,99471.0
0,0,-1,0,0,2,1,0,2,2,3,2,-1,2,1,-1,2,2,0,2,3,-1,2,3,0,1,-1,3,2,1,2,0,-1,2,1,2,3,-1,2,1,1,1,0,0,1,1,-1,-1,1,0,97987.0,579,99525.0
-1,2,2,1,-1,1,2,2,1,-1,0,0,1,0,2,1,1,-1,0,0,1,2,2,3,3,2,3,-1,0,0,2,0,-1,0,1,-1,0,3,-1,2,0,1,1,2,1,3,3,2,1,1,97531.0,594,99472.0
2,3,3,0,1,1,0,0,2,2,1,0,3,3,-1,1,3,3,-1,-1,3,3,1,0,0,0,-1,-1,2,0,1,2,0,2,0,1,1,3,2,0,0,3,-1,2,0,1,-1,0,2,3,97622.0,603,99484.0
2,2,1,0,3,1,-1,2,1,1,1,0,0,2,2,-1,3,1,0,0,2,-1,1,3,1,2,3,2,3,0,2,1,3,1,0,-1,2,3,1,0,1,-1,3,3,3,1,-1,2,0,1,97724.0,614,99465.0
1,0,0,-1,0,2,-1,0,-1,1,1,2,-1,0,1,3,2,2,1,3,0,-1,0,1,0,3,3,2,-1,-1,2,2,2,3,0,1,2,-1,2,2,0,2,0,2,0,2,-1,1,-1,0,97747.0,561,99524.0
0,-1,2,-1,0,1,1,3,-1,2,1,3,3,3,-1,-1,2,-1,2,-1,-1,0,0,0,-1,3,3,1,0,3,0,2,0,0,1,0,1,1,-1,1,1,2,1,2,0,0,0,2,3,1,97603.0,571,99529.0
2,1,0,3,-1,0,-1,0,1,-1,1,-1,2,-1,1,-1,1,1,-1,2,1,3,2,3,3,3,1,3,-1,-1,2,-1,-1,2,2,1,3,0,0,0,0,0,2,0,2,0,1,3,0,3,97901.0,567,99529.0
0,2,0,-1,2,1,0,2,2,0,1,2,0,1,2,1,0,1,0,3,2,0,1,3,2,1,0,2,0,-1,1,-1,-1,2,1,1,-1,0,3,0,-1,-1,1,3,-1,2,-1,2,1,-1,97716.0,585,99529.0
1,3,3,3,2,-1,2,2,1,2,-1,-1,1,0,0,-1,1,1,0,2,0,-1,0,-1,1,3,1,0,2,-1,2,2,2,-1,0,0,1,0,2,1,1,3,0,2,2,3,2,3,1,-1,97838.0,587,99522.0
0,2,2,0,2,1,3,0,0,0,3,1,2,-1,2,3,1,0,1,0,-1,-1,3,0,-1,1,1,-1,0,1,1,2,-1,3,3,3,-1,1,2,0,1,2,-1,-1,0,1,0,2,2,2,97810.0,588,99511.0
3,-1,2,2,3,1,0,0,0,2,3,3,2,2,3,0,-1,3,1,3,2,2,3,0,-1,2,2,1,-1,1,0,1,2,0,2,0,0,-1,-1,3,1,2,3,-1,0,2,2,1,0,1,97740.0,604,99472.0
2,0,2,0,2,1,0,-1,0,2,0,2,0,0,1,2,-1,3,1,2,1,0,3,3,1,3,1,2,2,3,1,3,2,2,0,3,1,1,1,0,3,-1,1,3,-1,0,0,0,2,1,97372.0,643,99430.0
1,3,0,1,3,1,1,0,3,3,2,3,1,-1,2,-1,0,2,2,1,2,3,1,-1,1,0,2,2,2,2,3,2,1,2,0,0,3,2,0,2,0,3,-1,0,0,0,1,0,1,-1,97597.0,637,99467.0
3,0,2,0,3,0,2,2,0,-1,2,2,2,0,3,1,3,-1,1,0,3,1,1,3,-1,1,1,2,2,1,2,-1,-1,3,1,1,3,2,2,0,3,-1,3,0,1,3,2,-1,2,-1,97759.0,597,99478.0
2,0,-1,0,1,2,2,2,2,0,1,3,3,1,-1,1,0,2,1,0,-1,3,0,-1,0,2,-1,-1,-1,2,-1,3,2,0,3,1,0,1,0,0,1,2,2,2,3,2,-1,1,3,3,97801.0,578,99514.0
0,0,-1,0,2,3,0,3,2,0,2,2,0,3,-1,1,2,0,3,3,2,2,3,1,2,2,1,3,1,1,3,-1,1,0,0,1,2,1,0,2,2,0,0,1,0,2,3,1,3,2,97474.0,666,99441.0
0,1,0,0,3,2,1,1,1,2,2,2,0,2,2,-1,-1,3,3,1,0,2,1,2,1,1,0,-1,1,2,3,1,2,0,2,0,1,3,-1,1,0,2,0,3,3,1,1,-1,2,0,97492.0,628,99451.0
1,2,2,1,3,0,3,2,1,3,1,1,1,0,-1,1,2,0,0,2,2,-1,0,0,1,1,3,1,2,0,3,2,3,3,1,3,1,3,1,-1,0,-1,-1,-1,1,0,-1,0,0,2,97561.0,602,99477.0
3,3,2,-1,1,-1,2,1,1,0,-1,0,1,0,2,0,0,0,1,0,1,-1,-1,0,2,3,0,0,-1,2,-1,2,1,0,0,3,0,2,2,1,1,1,3,2,1,1,1,2,2,1,97424.0,624,99485.0
1,2,-1,-1,-1,3,-1,2,0,1,0,1,0,3,0,2,0,0,0,0,-1,1,3,0,-1,1,3,1,1,2,0,1,-1,0,1,2,1,-1,2,2,2,-1,0,2,2,0,2,3,1,2,97696.0,582,99509.0
2,2,2,1,3,0,3,0,1,0,3,-1,3,0,1,3,-1,0,3,2,0,1,-1,3,0,1,1,1,1,2,0,1,1,-1,2,-1,-1,3,1,2,3,0,0,3,2,3,0,3,1,2,97903.0,620,99487.0
0,2,-1,1,1,2,2,3,-1,2,0,-1,3,2,1,1,-1,1,0,1,1,0,2,0,-1,2,1,-1,0,3,1,-1,-1,-1,-1,1,0,0,2,1,2,0,1,2,3,1,1,0,0,2,97645.0,566,99532.0
2,1,1,-1,1,-1,3,0,0,1,-1,-1,2,2,-1,1,-1,0,2,-1,2,0,3,0,2,-1,3,3,1,1,0,0,0,2,2,3,0,3,2,-1,3,0,1,1,2,1,-1,1,3,1,97838.0,579,99526.0
0,2,3,2,-1,0,2,2,3,-1,2,0,1,-1,1,-1,0,-1,2,-1,-1,3,1,-1,0,1,1,1,2,0,1,1,0,1,2,0,0,1,-1,3,-1,0,3,3,1,3,3,2,1,2,97842.0,571,99515.0
