$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1,3,0,-1,0,0,2,-1,1,3,-1,0,1,0,-1,1,0,2,-1,1,3,-1,3,2,3,-1,1,1,1,0,0,1,-1,-1,2,2,0,1,-1,2,3,2,3,2,0,-1,2,-1,3,3,96008.0,516,99517.0
2,3,1,2,-1,-1,1,3,2,2,2,3,1,2,0,0,0,-1,3,0,1,-1,-1,2,3,2,-1,1,1,0,1,1,0,0,0,-1,2,1,1,3,3,-1,-1,0,2,-1,0,2,-1,0,95533.0,546,99488.0
-1,3,0,3,0,1,-1,3,-1,-1,-1,-1,1,2,-1,1,1,0,0,0,1,3,2,-1,1,1,3,1,-1,2,3,-1,0,-1,2,0,-1,2,-1,2,1,2,2,1,0,1,2,2,0,0,95641.0,509,99509.0
3,0,-1,1,2,2,1,-1,3,1,1,3,0,0,1,1,2,3,2,-1,3,2,-1,0,1,2,3,0,-1,-1,2,-1,-1,3,0,0,2,0,2,0,2,3,-1,0,0,2,1,-1,3,1,95678.0,550,99513.0
3,-1,1,-1,2,-1,3,1,2,3,1,2,0,2,1,2,-1,0,1,0,0,1,3,1,2,0,1,0,2,2,0,0,3,0,2,3,0,0,0,1,1,2,3,-1,-1,3,2,-1,-1,1,95181.0,570,99472.0
0,-1,0,1,1,1,2,-1,-1,-1,2,3,0,1,1,2,1,2,3,0,-1,1,3,2,3,3,2,2,-1,0,1,0,-1,3,-1,-1,1,3,2,-1,-1,1,2,1,3,2,0,-1,2,-1,96124.0,504,99529.0
1,3,3,3,3,1,2,0,1,-1,0,0,0,1,2,1,0,0,2,2,1,3,2,2,1,0,3,1,-1,-1,0,2,3,-1,1,1,3,2,1,-1,2,2,-1,-1,1,2,0,3,0,-1,95404.0,581,99462.0
2,0,0,-1,-1,0,3,0,0,1,2,2,2,2,3,3,1,2,0,1,1,3,-1,1,0,-1,0,0,2,-1,-1,3,1,3,2,0,1,1,1,-1,3,2,1,-1,-1,-1,-1,2,3,1,95579.0,536,99503.0
3,0,0,-1,2,2,1,-1,2,2,1,0,2,-1,1,2,0,1,0,3,3,-1,3,-1,1,3,-1,2,1,2,3,1,3,3,3,2,2,0,0,-1,2,-1,1,2,-1,3,0,0,1,1,95433.0,569,99464.0
0,-1,1,-1,-1,2,-1,2,0,3,-1,3,-1,1,1,3,0,0,2,0,2,2,-1,2,0,-1,0,-1,1,1,-1,1,-1,-1,3,0,1,0,1,2,0,2,1,1,3,1,2,3,3,3,95798.0,520,99511.0
-1,3,-1,3,-1,1,2,0,-1,1,-1,0,2,-1,0,-1,1,2,3,3,3,1,3,2,0,2,1,0,0,2,0,0,3,-1,0,1,-1,-1,2,-1,2,2,-1,0,1,-1,1,-1,0,1,96097.0,514,99528.0
0,-1,3,1,-1,0,0,3,-1,1,-1,3,2,2,1,1,0,2,3,3,-1,3,-1,2,0,1,2,-1,0,3,2,-1,0,2,1,0,1,-1,-1,2,1,1,3,2,-1,1,3,0,-1,2,96100.0,539,99508.0
-1,1,3,1,3,-1,2,0,0,0,0,1,1,2,1,3,2,-1,3,2,-1,0,-1,3,-1,-1,0,1,1,-1,-1,1,3,2,0,0,3,2,3,-1,3,3,0,3,2,2,0,2,0,2,95820.0,549,99492.0
1,3,-1,1,2,0,2,2,-1,0,1,2,2,1,2,3,0,2,0,-1,3,-1,-1,-1,1,0,0,3,0,1,1,3,-1,0,3,1,2,-1,2,0,0,2,3,3,2,-1,-1,-1,1,-1,96122.0,527,99526.0
1,-1,0,1,2,1,-1,3,2,1,2,1,1,-1,1,3,-1,-1,2,-1,1,0,3,0,2,-1,-1,3,-1,3,0,3,2,2,1,0,0,2,2,0,0,0,3,2,2,-1,-1,1,-1,2,95712.0,513,99512.0
0,3,1,0,2,2,1,1,1,0,-1,2,1,2,-1,1,2,1,3,1,1,3,0,3,3,1,0,-1,-1,2,3,2,-1,0,2,3,2,0,2,2,3,1,2,0,-1,1,0,-1,-1,-1,95667.0,565,99465.0
2,1,1,0,3,3,3,-1,1,0,0,2,-1,1,-1,-1,1,2,1,1,1,0,1,-1,0,1,2,0,0,2,2,3,-1,2,0,0,-1,2,-1,3,2,1,-1,0,0,-1,-1,3,2,-1,95811.0,528,99511.0
1,3,3,3,3,-1,0,2,-1,1,1,2,3,2,-1,2,1,1,2,-1,3,0,0,-1,2,0,-1,3,2,3,-1,1,2,0,1,0,0,-1,3,3,2,1,2,1,2,3,0,0,0,-1,95823.0,567,99476.0
3,1,2,3,-1,2,3,2,1,2,-1,0,1,2,0,2,1,0,2,-1,3,-1,-1,1,-1,1,-1,2,2,0,-1,-1,3,2,2,-1,1,0,1,1,1,1,3,-1,0,0,0,0,0,-1,95579.0,541,99509.0
1,3,0,3,0,1,2,1,1,-1,2,0,1,3,0,-1,1,2,0,0,-1,-1,3,-1,-1,-1,1,2,2,1,-1,3,0,2,2,3,-1,0,-1,2,-1,2,2,2,0,0,3,1,1,-1,95792.0,541,99514.0
-1,2,2,0,3,0,-1,3,0,1,1,2,-1,2,0,0,3,1,-1,2,2,2,2,3,0,-1,2,0,0,-1,3,-1,1,2,3,3,-1,3,1,2,1,0,0,-1,1,3,3,1,-1,-1,95937.0,545,99505.0
-1,3,0,0,2,1,-1,1,2,-1,2,0,1,3,1,0,-1,0,2,-1,3,3,3,2,2,2,3,0,1,1,-1,2,-1,-1,0,1,-1,0,0,2,1,1,1,2,0,1,0,2,3,3,95364.0,559,99468.0
0,1,1,1,-1,0,3,0,1,2,1,2,3,1,-1,2,-1,0,2,0,2,1,2,-1,0,3,3,-1,1,-1,3,2,-1,0,-1,3,2,1,0,2,3,0,1,-1,1,-1,-1,-1,3,0,95883.0,524,99513.0
1,3,-1,0,-1,3,-1,1,3,0,2,1,0,3,3,-1,2,2,0,2,0,3,0,-1,-1,-1,2,-1,3,2,2,2,3,1,-1,3,1,2,3,1,0,0,1,2,2,0,-1,1,1,1,95770.0,561,99489.0
1,3,-1,1,2,1,-1,2,3,2,1,-1,0,3,-1,-1,-1,0,1,0,0,3,1,1,2,2,3,3,1,3,-1,2,2,0,0,0,3,3,0,-1,0,0,0,1,3,2,3,1,2,2,95540.0,573,99477.0
2,-1,0,-1,1,-1,0,1,0,3,2,2,2,3,0,2,1,1,3,2,3,3,2,0,3,3,1,0,0,3,1,1,2,1,0,3,2,-1,1,2,-1,1,3,0,1,3,-1,0,3,2,95399.0,601,99451.0
1,1,-1,0,2,2,3,2,2,-1,-1,0,1,1,2,-1,2,3,1,2,3,0,0,1,1,2,-1,1,3,-1,2,1,-1,0,0,0,0,-1,-1,1,0,2,3,-1,3,1,0,2,3,0,95451.0,554,99485.0
3,-1,2,1,2,3,1,2,0,0,-1,3,3,2,-1,1,1,0,-1,0,2,1,1,3,0,2,-1,0,0,2,-1,1,-1,-1,1,1,2,1,1,-1,-1,-1,0,3,3,2,0,3,0,2,95796.0,532,99506.0
1,-1,3,1,-1,3,2,-1,2,0,-1,3,0,2,-1,3,1,0,-1,3,1,1,0,1,0,-1,1,0,2,-1,0,1,3,2,0,-1,2,2,2,3,0,3,0,3,0,-1,3,2,1,-1,95768.0,555,99501.0
3,-1,1,0,1,-1,1,-1,2,1,-1,2,-1,-1,3,3,1,2,0,2,-1,3,1,0,-1,0,0,2,0,-1,2,-1,2,2,2,2,1,0,0,1,-1,-1,-1,3,2,1,0,0,-1,1,95908.0,513,99543.0
2,0,1,-1,-1,2,0,1,-1,1,2,-1,1,2,3,2,2,1,0,2,1,2,2,3,1,0,-1,1,-1,0,-1,3,-1,1,-1,1,0,2,-1,0,3,1,0,-1,2,-1,0,-1,1,3,95619.0,509,99508.0
0,3,1,1,-1,-1,1,2,1,-1,1,2,0,0,3,2,2,2,-1,0,-1,3,2,-1,2,3,3,1,-1,0,-1,1,-1,0,-1,0,-1,1,-1,2,0,-1,3,0,1,2,0,2,1,1,95676.0,516,99510.0
3,0,0,1,0,1,2,1,0,1,1,0,2,-1,1,-1,0,1,3,0,3,-1,-1,1,2,1,3,3,-1,2,3,2,3,0,3,3,-1,-1,-1,1,2,0,0,2,2,2,2,-1,0,3,95481.0,576,99471.0
3,2,2,0,2,1,0,-1,1,3,0,-1,3,3,-1,1,0,0,2,0,3,2,-1,3,2,0,0,3,0,1,3,2,-1,-1,2,2,-1,1,3,-1,-1,2,1,-1,2,1,1,1,2,3,95999.0,551,99507.0
3,0,-1,3,-1,0,0,3,2,3,0,2,2,0,0,2,0,-1,2,1,1,1,0,-1,2,-1,-1,3,2,0,3,1,2,3,2,1,-1,0,-1,-1,3,3,1,2,-1,1,1,1,3,-1,95837.0,544,99504.0
3,2,0,3,3,-1,0,-1,-1,3,-1,0,0,2,3,0,0,-1,1,2,3,0,2,0,2,0,3,2,1,-1,1,2,1,1,1,-1,2,1,1,1,0,1,3,2,-1,0,2,3,-1,2,95400.0,576,99467.0
2,2,1,-1,-1,1,2,0,-1,1,-1,0,0,1,2,3,-1,3,2,2,0,1,-1,0,-1,2,3,1,3,-1,1,-1,-1,-1,0,-1,1,2,0,-1,1,0,3,0,1,0,0,1,-1,-1,95827.0,491,99551.0
2,2,3,3,-1,-1,-1,3,0,2,2,-1,3,0,1,3,-1,1,0,0,-1,2,0,1,0,3,-1,0,2,1,0,-1,2,2,-1,1,1,2,1,3,3,1,0,-1,-1,3,0,3,2,0,95558.0,542,99486.0
2,0,-1,3,0,-1,0,-1,1,0,-1,1,1,1,3,2,-1,-1,0,-1,-1,-1,-1,-1,0,3,1,3,-1,0,1,3,3,-1,-1,1,2,1,1,1,-1,0,2,-1,-1,1,0,3,3,-1,96568.0,455,99601.0
2,2,2,3,0,0,0,2,0,1,3,-1,0,1,1,0,2,-1,3,-1,0,0,1,-1,1,-1,3,2,1,3,-1,0,-1,1,3,1,2,2,3,3,1,2,0,3,3,-1,3,1,2,1,95577.0,581,99471.0
1,3,-1,0,-1,-1,-1,3,2,0,-1,3,3,2,0,3,2,0,1,2,0,1,1,3,3,-1,1,2,-1,0,0,-1,3,2,0,1,0,0,1,-1,2,2,1,1,-1,0,2,2,-1,1,95630.0,536,99496.0
1,2,-1,0,-1,0,-1,-1,-1,1,1,1,1,-1,-1,2,-1,-1,2,3,0,0,-1,2,1,1,0,0,3,3,0,-1,1,2,0,2,0,3,0,2,2,3,1,-1,1,-1,2,0,3,-1,96053.0,503,99547.0
3,2,3,1,2,-1,1,0,-1,2,1,3,3,2,-1,2,0,0,2,0,-1,3,1,2,1,-1,3,0,0,2,0,0,0,1,1,1,1,-1,-1,-1,2,0,-1,2,1,0,3,1,3,3,95609.0,574,99475.0
0,3,0,3,1,3,1,1,0,0,2,3,-1,0,2,2,0,1,3,2,1,2,3,-1,1,-1,3,3,1,-1,-1,2,2,0,3,0,2,-1,-1,3,-1,2,1,-1,-1,1,2,2,0,1,95974.0,560,99503.0
0,0,3,1,-1,2,2,1,-1,0,2,1,3,-1,2,1,2,0,3,1,0,-1,-1,1,2,-1,1,3,2,1,3,1,0,0,1,-1,2,0,3,1,0,2,3,3,-1,-1,2,-1,3,2,95683.0,570,99475.0
-1,-1,0,-1,-1,0,1,2,3,-1,-1,0,-1,1,1,-1,1,0,2,-1,1,1,1,2,1,-1,1,3,0,0,0,3,2,-1,1,2,2,2,1,2,2,-1,0,3,2,3,0,0,3,-1,95704.0,520,99515.0
0,3,2,0,-1,1,-1,-1,2,3,-1,2,2,2,-1,-1,0,1,1,2,2,0,0,0,1,1,2,-1,-1,-1,2,-1,3,0,1,1,2,2,2,-1,3,-1,1,3,1,3,0,1,1,3,95773.0,531,99501.0
-1,1,2,2,-1,-1,1,2,2,2,0,0,2,0,3,0,1,1,3,3,1,-1,1,2,3,-1,-1,0,2,-1,0,0,3,2,-1,0,-1,-1,-1,0,1,3,1,0,2,0,3,3,3,3,95625.0,553,99475.0
2,1,2,0,1,3,2,0,2,-1,0,3,1,2,2,0,-1,3,3,3,1,0,1,-1,2,-1,0,0,1,1,-1,3,-1,1,3,0,2,1,-1,0,0,0,1,2,-1,3,-1,2,-1,1,95538.0,538,99487.0
1,1,-1,1,-1,1,-1,1,-1,-1,3,-1,-1,2,2,-1,0,-1,2,0,1,3,3,1,-1,2,1,1,0,0,2,0,3,2,0,2,1,0,2,0,2,-1,-1,3,-1,-1,2,0,3,0,95901.0,512,99532.0
-1,-1,3,0,2,0,-1,-1,1,0,0,0,1,-1,0,-1,0,0,1,-1,0,-1,2,3,1,1,3,2,2,3,3,1,1,2,1,2,2,-1,0,-1,1,0,3,3,3,1,-1,1,3,-1,95898.0,521,99510.0
-1,-1,2,1,2,-1,2,0,3,0,1,2,1,0,1,-1,-1,3,1,0,1,-1,-1,0,2,3,0,2,0,2,-1,1,1,-1,-1,-1,-1,2,-1,-1,0,1,1,3,2,0,3,2,0,1,95817.0,497,99527.0
2,1,0,0,-1,3,0,3,-1,2,1,-1,2,1,2,1,2,0,-1,3,2,-1,0,-1,0,3,1,2,2,3,3,1,1,3,-1,3,2,0,1,0,1,3,1,2,0,3,3,-1,-1,2,95668.0,579,99479.0
-1,1,3,3,3,-1,-1,1,-1,-1,0,1,3,2,2,3,1,0,-1,1,1,2,-1,3,3,3,2,2,1,0,-1,3,2,0,0,-1,2,-1,-1,0,2,0,3,1,1,2,3,0,0,0,95922.0,533,99494.0
1,1,-1,-1,0,3,1,1,1,3,3,2,-1,0,1,3,3,-1,3,0,2,2,2,1,3,1,-1,1,0,0,2,3,-1,-1,2,0,2,2,0,-1,2,2,0,0,3,2,1,0,-1,2,95561.0,556,99491.0
-1,0,1,2,1,1,0,0,3,1,2,2,3,2,2,-1,2,0,1,0,2,2,0,0,0,-1,3,-1,3,1,0,3,3,-1,3,-1,3,-1,1,3,-1,2,3,0,1,3,1,2,2,1,95429.0,593,99464.0
1,-1,1,2,-1,2,0,-1,2,-1,2,2,0,2,-1,-1,3,0,1,1,-1,2,0,1,1,3,-1,2,-1,2,0,0,0,1,1,0,-1,1,0,2,0,1,3,3,1,1,-1,3,3,3,95529.0,531,99497.0
-1,2,1,3,1,3,0,1,-1,-1,3,2,2,-1,-1,0,0,-1,0,-1,0,2,-1,1,2,2,-1,-1,3,0,0,2,2,1,1,3,1,1,3,1,0,-1,-1,0,2,0,3,0,2,1,95568.0,528,99504.0
0,-1,2,3,2,2,0,-1,1,0,-1,2,2,0,-1,2,3,1,0,-1,2,1,1,-1,1,0,2,-1,3,0,-1,1,1,1,3,0,-1,1,2,2,-1,-1,-1,-1,0,-1,1,2,3,3,96222.0,511,99547.0
-1,3,0,-1,0,-1,1,2,3,3,0,-1,2,-1,-1,1,1,2,-1,0,2,2,2,2,0,0,0,3,1,2,3,0,1,-1,1,3,1,2,2,2,1,-1,0,-1,3,0,-1,0,1,1,95585.0,540,99497.0
3,2,3,2,0,1,1,0,3,-1,0,-1,2,0,-1,-1,1,3,1,0,2,0,3,3,1,0,1,3,2,-1,3,1,0,-1,3,0,2,2,-1,0,2,0,2,-1,2,0,1,3,1,1,95556.0,587,99465.0
3,1,2,0,3,1,-1,2,3,-1,3,1,3,2,-1,3,1,2,2,0,0,1,1,0,-1,0,3,0,-1,3,0,1,-1,0,2,0,1,2,0,-1,2,0,-1,2,1,0,-1,1,2,3,95403.0,548,99474.0
2,1,0,3,1,3,1,-1,-1,1,-1,2,1,2,3,1,2,-1,3,2,-1,3,-1,2,2,3,0,-1,-1,0,1,0,2,0,0,1,-1,-1,0,-1,2,0,0,-1,0,0,2,1,0,1,95785.0,535,99513.0
0,1,-1,3,1,2,3,1,0,0,2,3,0,0,0,2,-1,3,1,2,1,-1,3,-1,0,2,1,0,0,3,0,1,2,-1,2,0,-1,-1,1,2,-1,3,1,2,2,3,-1,3,3,2,95767.0,575,99495.0
-1,2,3,-1,1,2,-1,1,1,3,2,3,3,2,1,3,3,-1,2,1,-1,1,1,-1,0,3,0,0,3,1,0,-1,-1,2,0,2,-1,1,0,2,0,1,3,2,2,0,0,-1,0,1,95776.0,539,99494.0
1,1,0,1,-1,-1,3,1,2,0,3,0,0,2,2,0,1,3,0,3,2,1,3,0,1,3,-1,-1,2,2,3,2,-1,1,1,2,0,1,0,0,-1,2,2,1,-1,-1,2,-1,-1,0,95343.0,552,99479.0
3,3,2,2,1,-1,-1,1,-1,1,2,3,2,0,0,-1,-1,0,2,2,1,1,2,-1,-1,1,-1,0,1,2,2,1,0,-1,3,0,-1,1,0,1,2,1,0,0,0,2,-1,3,0,-1,95531.0,525,99499.0
-1,3,2,3,3,2,2,-1,-1,-1,0,0,1,0,0,0,3,2,0,1,-1,1,1,2,2,1,-1,3,3,-1,3,2,3,-1,-1,2,0,0,3,2,0,1,1,2,0,-1,1,3,0,-1,95466.0,549,99473.0
3,1,3,0,2,-1,3,0,-1,0,2,1,-1,1,-1,3,2,-1,3,2,3,2,2,-1,-1,1,3,1,-1,1,2,1,-1,1,1,3,3,0,0,-1,1,3,0,0,0,3,-1,0,1,1,95802.0,525,99506.0
2,2,1,3,0,1,1,3,0,-1,3,1,0,-1,-1,2,2,1,1,0,0,0,-1,1,2,2,3,-1,-1,-1,-1,3,0,0,0,-1,-1,1,3,3,3,3,0,0,2,2,1,-1,1,2,95667.0,539,99502.0
0,2,1,2,-1,3,-1,3,3,3,1,2,2,1,3,1,0,1,2,1,2,0,2,2,1,3,3,3,1,0,-1,0,-1,1,0,-1,0,1,1,1,2,3,0,2,3,0,-1,-1,0,-1,95491.0,570,99459.0
3,0,3,0,2,1,0,-1,1,1,3,2,1,1,3,3,2,2,1,2,0,-1,-1,1,0,0,0,1,2,0,3,1,2,-1,2,3,1,-1,1,-1,-1,1,0,2,0,2,3,3,3,2,95547.0,600,99464.0
0,-1,0,0,1,3,-1,2,1,1,2,0,-1,1,1,2,2,3,2,1,0,-1,2,3,3,0,3,0,1,1,3,-1,2,0,2,0,0,3,2,2,3,1,-1,0,-1,0,-1,-1,-1,-1,95804.0,531,99505.0
-1,1,-1,0,1,2,1,2,1,2,2,2,0,3,0,-1,2,1,0,2,3,3,-1,2,2,3,3,-1,0,1,2,-1,1,1,0,0,0,2,3,0,0,1,-1,3,1,3,-1,3,0,1,95366.0,580,99471.0
-1,2,3,-1,-1,1,0,2,1,1,3,0,1,-1,0,3,2,0,-1,1,1,2,-1,2,0,0,-1,3,-1,1,3,2,2,1,0,0,3,0,-1,2,0,3,-1,0,1,1,-1,2,1,1,95479.0,534,99494.0
2,-1,1,-1,2,1,1,0,-1,3,0,-1,0,2,0,-1,3,-1,2,2,0,1,3,3,0,0,-1,2,2,0,-1,-1,-1,-1,-1,-1,2,1,0,2,0,0,-1,1,2,3,3,1,1,3,95905.0,493,99538.0
0,3,1,0,0,-1,0,1,1,2,1,0,2,2,-1,2,1,-1,-1,0,-1,2,-1,-1,2,-1,3,1,0,2,3,0,-1,2,-1,1,0,1,-1,-1,1,3,0,2,1,3,2,-1,1,-1,95988.0,490,99552.0
2,-1,1,2,2,-1,-1,-1,-1,-1,1,1,0,2,1,3,0,0,-1,0,1,2,-1,3,1,1,-1,0,1,0,3,2,0,3,0,0,-1,1,2,3,2,1,1,2,0,-1,2,3,3,1,95580.0,533,99493.0
0,0,0,2,0,-1,1,-1,1,3,2,1,3,0,2,1,2,1,-1,0,1,0,1,0,-1,2,3,1,0,2,-1,1,1,2,-1,3,1,-1,0,-1,2,2,-1,3,3,-1,3,2,3,2,95535.0,563,99487.0
3,-1,3,2,2,0,-1,-1,3,2,-1,0,1,1,-1,-1,3,3,2,0,2,-1,0,1,2,1,0,2,2,-1,0,1,3,2,3,2,1,2,1,3,0,0,-1,3,1,-1,1,3,0,1,95821.0,559,99480.0
-1,3,0,2,0,1,2,2,2,0,2,3,1,3,-1,1,-1,2,1,1,1,0,-1,3,1,2,3,0,0,2,1,3,-1,3,-1,0,-1,-1,1,0,1,0,2,2,1,3,-1,0,-1,0,95565.0,543,99487.0
0,2,2,-1,1,0,0,-1,2,-1,1,3,3,1,0,-1,-1,3,1,0,2,3,2,1,3,3,-1,1,2,0,1,0,-1,1,1,0,2,3,-1,0,1,2,3,1,2,-1,-1,2,0,2,95455.0,542,99476.0
-1,-1,2,-1,2,3,3,0,1,1,0,2,-1,2,1,2,-1,1,1,0,3,3,-1,-1,0,1,1,0,2,1,2,0,1,-1,2,-1,2,3,0,-1,0,-1,-1,-1,1,0,-1,3,3,0,96093.0,483,99552.0
0,2,0,3,2,3,-1,-1,3,3,2,2,1,3,-1,0,2,2,-1,1,1,1,1,3,0,2,3,-1,3,-1,2,0,1,0,2,0,1,0,2,3,1,-1,1,-1,2,1,-1,0,-1,-1,95747.0,543,99504.0
3,2,1,2,-1,-1,0,-1,0,3,3,-1,1,2,0,1,3,0,1,1,3,0,1,-1,-1,1,-1,0,-1,3,2,3,2,2,0,2,3,-1,2,-1,1,2,1,2,3,0,3,0,1,1,95520.0,550,99487.0
1,-1,0,-1,3,1,1,3,2,-1,0,1,3,2,-1,-1,1,0,3,3,-1,2,2,2,1,1,-1,-1,2,1,0,1,0,-1,3,2,0,0,2,-1,1,0,-1,0,2,0,3,2,2,0,95704.0,533,99504.0
