$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
1,1,3,-1,3,-1,3,2,3,3,2,1,-1,3,0,-1,1,1,-1,-1,1,0,-1,1,0,2,2,1,2,0,2,-1,1,-1,-1,0,-1,-1,2,3,2,2,1,3,0,3,0,3,1,0,97085.0,548,99546.0
-1,0,3,2,0,3,-1,-1,0,0,1,1,2,2,-1,3,1,3,2,3,-1,1,3,-1,1,3,2,1,0,0,3,-1,-1,2,1,-1,-1,1,2,3,2,1,2,2,-1,0,-1,-1,-1,-1,97335.0,519,99571.0
1,3,-1,1,0,0,1,-1,0,2,0,0,0,-1,1,-1,-1,3,3,-1,0,0,-1,2,1,3,-1,2,-1,2,2,1,3,-1,3,1,-1,2,1,3,3,1,-1,-1,0,1,2,2,3,0,97127.0,532,99553.0
3,0,2,-1,-1,-1,1,-1,1,-1,0,3,0,1,0,2,3,2,-1,3,0,2,-1,0,0,3,2,0,0,3,1,1,1,0,-1,3,2,2,1,1,-1,0,-1,2,-1,3,1,-1,3,2,96968.0,551,99547.0
-1,-1,-1,0,-1,3,3,2,1,0,2,1,3,-1,3,1,1,1,0,2,0,-1,2,0,1,3,-1,1,3,2,-1,0,-1,-1,0,2,1,2,2,1,0,2,3,3,1,0,0,3,1,0,96624.0,564,99491.0
3,-1,-1,3,2,-1,1,1,-1,0,3,1,-1,0,2,-1,-1,0,1,0,1,1,3,1,-1,1,0,3,3,1,2,1,2,3,2,0,2,-1,3,3,0,2,3,0,3,2,2,-1,2,0,96972.0,569,99501.0
0,1,-1,2,2,0,1,0,-1,3,-1,-1,3,0,2,0,-1,3,1,1,0,1,3,3,1,1,2,3,-1,2,2,3,-1,0,2,1,0,3,-1,0,0,-1,2,1,0,1,-1,2,2,3,96726.0,576,99501.0
0,1,2,-1,3,3,-1,1,1,2,2,1,2,3,2,0,2,3,1,1,3,-1,2,1,1,0,0,3,0,2,2,0,0,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,1,3,2,-1,-1,-1,97001.0,538,99551.0
3,3,1,0,-1,1,0,-1,3,1,2,0,1,-1,-1,0,2,0,0,2,3,3,0,3,2,2,-1,1,-1,1,3,2,0,1,1,0,3,2,2,0,2,3,0,1,2,-1,3,-1,-1,-1,96734.0,593,99488.0
-1,0,2,1,2,2,-1,-1,0,-1,2,2,0,0,2,-1,1,3,1,1,2,1,1,2,0,3,-1,-1,2,0,0,1,0,-1,1,-1,-1,2,1,2,-1,-1,0,2,0,-1,3,3,-1,3,97000.0,525,99561.0
-1,2,3,3,0,3,0,2,0,2,1,2,3,0,3,0,0,1,2,1,1,-1,1,0,-1,2,-1,0,-1,3,3,2,-1,0,-1,1,-1,1,2,0,2,1,3,1,3,-1,3,2,-1,-1,96886.0,561,99514.0
0,3,2,3,3,0,-1,1,3,0,-1,2,2,0,0,-1,1,1,-1,-1,2,2,2,2,1,0,-1,0,-1,3,-1,0,0,1,1,3,0,2,2,1,1,1,3,1,2,1,-1,3,-1,2,96732.0,558,99496.0
2,0,1,1,2,-1,1,0,2,0,1,1,0,1,2,-1,-1,-1,-1,2,0,-1,-1,1,3,3,0,2,1,0,1,-1,-1,2,2,3,2,1,0,2,3,2,-1,0,-1,0,-1,0,2,1,96944.0,537,99547.0
2,3,3,0,-1,0,-1,2,0,0,2,0,3,3,3,2,-1,0,1,3,0,3,1,1,0,1,-1,2,-1,1,0,0,-1,-1,2,2,2,1,1,3,-1,3,1,2,2,0,1,1,-1,-1,96887.0,583,99508.0
2,-1,0,2,1,-1,3,3,2,0,2,0,-1,2,0,3,0,1,0,0,3,-1,1,1,3,2,1,0,3,1,3,2,1,-1,2,1,-1,0,3,1,3,3,1,-1,-1,1,-1,0,-1,0,96752.0,575,99492.0
2,0,0,-1,3,0,3,2,2,1,1,3,-1,2,1,3,1,0,3,2,2,1,-1,1,3,2,0,0,1,1,3,-1,-1,0,2,1,3,2,-1,1,2,0,0,-1,0,0,-1,1,3,-1,96567.0,600,99496.0
-1,0,3,-1,2,3,-1,2,1,2,2,0,0,2,-1,2,3,1,0,1,-1,3,2,3,1,3,2,-1,3,-1,0,0,0,3,-1,-1,2,1,1,2,1,3,1,-1,-1,1,3,0,3,0,97063.0,572,99529.0
-1,2,2,-1,-1,1,1,0,2,3,2,2,2,-1,3,0,3,-1,3,3,0,2,0,2,-1,-1,0,2,0,1,1,0,1,1,2,-1,1,0,3,1,3,3,1,0,0,-1,1,0,3,-1,96687.0,580,99495.0
0,-1,-1,2,-1,3,1,0,0,1,1,2,2,1,2,0,0,1,2,-1,3,0,0,-1,-1,0,-1,2,2,3,1,1,2,0,-1,2,1,3,-1,3,0,2,1,3,3,2,-1,1,-1,2,96858.0,548,99511.0
1,2,0,3,2,3,-1,3,0,1,3,1,0,-1,3,-1,2,0,-1,1,2,-1,0,2,3,1,0,1,2,1,0,2,3,0,-1,1,3,-1,0,0,-1,1,1,-1,2,2,2,2,1,3,96912.0,579,99512.0
1,-1,-1,2,0,2,0,-1,2,0,3,1,3,2,2,0,3,1,3,1,0,0,2,1,-1,2,0,3,2,1,2,-1,3,3,0,-1,3,1,0,-1,1,1,-1,1,3,-1,1,2,2,0,96831.0,598,99505.0
-1,0,-1,0,2,2,-1,0,0,2,-1,-1,-1,1,1,-1,2,1,-1,0,2,1,1,3,0,1,3,2,1,-1,2,3,3,2,0,0,3,2,-1,3,3,3,3,0,2,2,1,0,0,2,96846.0,560,99493.0
1,0,2,1,-1,1,-1,3,1,3,1,1,1,-1,2,3,2,3,3,1,-1,3,0,1,0,0,0,0,2,0,3,2,-1,0,0,-1,2,0,-1,3,3,-1,1,2,2,0,1,2,2,3,96583.0,610,99471.0
-1,-1,-1,3,-1,3,2,1,1,2,0,1,0,1,-1,0,1,-1,0,2,2,1,1,1,0,2,0,2,3,-1,2,2,0,0,2,3,3,1,0,3,3,0,1,-1,1,3,-1,2,2,1,96599.0,584,99481.0
1,1,3,0,1,2,1,-1,-1,2,0,2,0,-1,3,-1,-1,3,1,3,-1,3,2,-1,3,3,-1,0,0,1,0,1,0,0,-1,2,3,-1,3,2,0,1,0,1,2,1,2,2,3,2,96799.0,580,99509.0
2,0,-1,1,0,0,-1,2,0,1,-1,-1,1,3,2,-1,1,0,-1,2,-1,0,1,-1,-1,1,-1,3,3,-1,-1,0,2,2,-1,-1,2,0,2,0,3,0,-1,3,1,-1,1,-1,-1,0,97362.0,456,99607.0
2,3,-1,3,1,1,0,-1,3,1,-1,-1,2,3,2,1,1,2,1,0,-1,2,2,2,2,1,-1,1,3,-1,0,2,0,0,3,0,3,0,3,0,-1,2,-1,3,0,0,3,1,2,-1,96952.0,582,99509.0
1,2,3,2,-1,3,-1,2,2,1,1,-1,3,0,0,3,-1,0,-1,2,1,0,-1,1,-1,0,3,-1,1,-1,0,-1,2,1,0,3,1,-1,1,-1,0,2,2,0,1,1,2,2,-1,3,97090.0,534,99552.0
-1,3,3,3,1,1,3,1,3,-1,1,0,1,2,2,-1,-1,1,1,0,1,-1,3,0,3,0,-1,0,2,-1,3,2,1,2,3,-1,1,2,0,0,0,0,2,2,2,0,3,-1,0,-1,96803.0,566,99504.0
-1,0,-1,0,-1,1,-1,0,1,1,2,-1,2,2,2,1,0,0,0,1,0,-1,3,2,2,-1,3,-1,0,-1,2,-1,2,1,-1,-1,3,1,2,0,3,1,-1,-1,1,-1,-1,0,0,-1,97178.0,487,99607.0
1,1,0,3,-1,2,0,0,1,-1,1,-1,2,-1,-1,3,2,-1,0,2,3,2,3,3,0,2,2,-1,1,1,0,0,3,1,-1,0,3,0,-1,1,-1,1,0,2,2,3,1,1,3,-1,96805.0,571,99520.0
3,-1,-1,2,3,3,1,2,1,0,1,-1,2,-1,-1,0,1,-1,3,-1,2,0,0,1,-1,-1,0,2,2,1,-1,2,0,1,2,2,3,3,0,2,1,3,1,0,-1,3,0,2,0,1,96917.0,552,99504.0
2,3,0,3,1,3,1,2,1,2,-1,2,1,-1,0,1,-1,1,-1,2,1,3,0,-1,-1,2,2,2,0,1,1,-1,0,1,2,2,3,-1,0,3,0,3,0,-1,0,1,-1,3,0,1,96826.0,565,99523.0
2,2,2,3,2,0,-1,2,1,0,2,1,1,-1,0,0,2,0,-1,-1,-1,-1,-1,1,0,1,3,2,1,0,1,-1,0,-1,2,-1,3,-1,0,2,1,2,3,-1,1,-1,-1,0,1,1,97114.0,525,99577.0
0,-1,2,1,2,3,2,0,0,-1,1,0,-1,1,1,3,3,2,1,3,0,0,2,-1,-1,0,-1,3,-1,3,-1,1,2,3,0,0,0,1,-1,1,3,3,2,2,-1,2,0,2,2,1,96875.0,571,99493.0
1,3,-1,2,3,0,0,-1,1,1,3,0,1,3,2,1,0,0,-1,1,1,3,1,0,3,2,2,-1,0,-1,0,2,1,3,-1,3,-1,0,2,-1,0,1,3,0,2,-1,2,0,2,2,96644.0,596,99501.0
-1,3,2,1,-1,1,3,0,3,0,2,2,2,2,0,-1,-1,-1,3,0,1,1,3,2,3,0,2,2,1,0,3,1,-1,0,-1,1,1,0,1,3,0,-1,3,0,1,3,-1,3,1,2,96716.0,583,99493.0
-1,-1,2,1,2,0,-1,1,2,0,2,-1,-1,-1,1,3,0,2,-1,3,3,0,0,3,-1,3,2,0,0,1,-1,-1,2,0,1,-1,0,3,-1,1,-1,1,2,2,-1,1,2,2,0,0,97051.0,510,99553.0
1,0,2,3,-1,0,2,0,3,-1,3,2,2,3,0,2,1,-1,1,3,3,2,3,2,1,0,2,-1,3,-1,0,0,-1,0,1,2,-1,1,3,1,0,-1,2,0,0,2,3,1,-1,0,96575.0,592,99482.0
-1,3,3,1,0,-1,0,1,3,2,-1,3,3,3,1,-1,-1,0,0,2,1,-1,1,0,3,-1,2,2,0,-1,2,0,-1,2,3,-1,2,0,1,1,0,1,3,-1,1,-1,1,2,2,-1,96956.0,532,99536.0
0,-1,3,-1,3,0,2,2,1,2,2,-1,-1,1,2,3,1,0,2,2,1,0,0,-1,1,0,-1,0,1,3,1,1,1,-1,2,3,-1,-1,2,0,3,1,1,2,0,0,-1,-1,0,3,96921.0,563,99513.0
1,-1,2,2,1,0,0,0,2,3,0,0,0,1,-1,1,2,3,3,-1,0,-1,1,2,1,0,0,1,0,3,2,2,2,0,3,2,-1,1,2,0,1,3,3,2,-1,1,-1,3,1,2,96643.0,608,99470.0
2,3,1,3,2,-1,2,0,1,1,2,3,1,2,0,0,0,-1,-1,-1,3,-1,1,2,2,0,0,3,2,3,0,0,1,-1,1,3,3,0,3,-1,-1,0,3,1,2,1,1,1,3,1,96838.0,606,99489.0
-1,0,2,2,-1,-1,1,3,0,3,2,2,2,0,1,3,1,3,3,1,-1,2,-1,0,-1,0,2,2,-1,0,-1,0,1,0,3,0,0,1,1,-1,1,3,-1,2,3,2,0,3,1,1,96773.0,585,99501.0
1,-1,1,1,-1,-1,-1,2,2,-1,0,2,3,1,2,2,-1,1,3,1,1,0,1,0,3,-1,3,-1,-1,0,1,2,3,-1,-1,1,0,-1,0,0,2,2,0,0,0,2,-1,2,-1,2,96956.0,514,99554.0
-1,-1,0,3,1,2,0,1,3,-1,0,2,2,-1,2,0,3,2,0,3,-1,1,0,-1,-1,3,-1,2,2,2,1,1,1,3,2,0,-1,1,-1,2,0,3,1,-1,2,1,3,0,2,1,96849.0,548,99505.0
1,-1,0,3,-1,3,3,2,1,0,-1,1,-1,3,0,3,2,1,3,0,-1,1,-1,3,1,1,3,3,0,0,2,1,0,-1,2,1,2,0,2,-1,2,-1,1,3,2,2,-1,2,0,2,96878.0,584,99495.0
3,-1,-1,3,2,1,-1,0,3,2,1,0,2,1,3,1,2,1,0,3,2,2,2,-1,-1,1,-1,-1,2,0,0,0,-1,-1,0,0,2,-1,0,1,1,1,-1,2,0,1,3,2,1,0,96929.0,559,99540.0
-1,2,3,3,2,1,0,0,2,3,3,3,0,-1,1,0,0,0,3,3,1,0,-1,1,-1,2,1,3,-1,2,3,0,-1,1,1,-1,2,2,2,2,1,-1,3,2,1,-1,0,-1,-1,2,96977.0,573,99515.0
-1,1,3,3,0,3,3,-1,0,3,0,0,-1,1,0,0,2,0,2,3,0,-1,-1,3,-1,3,2,2,0,1,1,1,1,-1,2,2,-1,1,1,-1,2,1,-1,-1,3,1,0,-1,2,0,97026.0,556,99534.0
2,3,3,0,-1,2,-1,1,1,2,1,2,-1,3,0,1,3,3,1,-1,0,0,-1,2,2,0,-1,-1,3,3,0,3,-1,3,2,-1,0,-1,1,2,2,-1,3,1,-1,1,0,1,1,1,97197.0,562,99534.0
0,-1,1,0,1,0,3,1,2,3,1,3,1,2,0,1,3,2,3,-1,3,1,1,-1,3,2,0,3,3,1,0,2,-1,1,2,0,2,-1,2,2,-1,-1,3,2,2,-1,-1,0,0,1,97050.0,594,99513.0
-1,3,3,1,0,1,3,3,0,1,-1,0,-1,-1,-1,2,-1,2,1,1,0,0,0,3,0,1,2,0,-1,2,2,-1,-1,2,3,0,1,2,1,0,2,2,-1,0,3,1,3,2,1,3,96871.0,575,99509.0
0,-1,-1,3,-1,-1,0,2,2,0,0,2,0,1,2,0,3,-1,0,2,2,2,1,-1,1,2,2,2,1,1,0,1,-1,1,3,1,1,-1,1,3,0,3,2,3,1,3,-1,3,-1,2,96835.0,574,99495.0
0,2,0,1,3,3,2,-1,1,-1,-1,1,1,2,1,2,3,-1,3,2,0,-1,-1,0,1,0,1,3,-1,-1,1,2,2,0,0,-1,1,-1,2,3,3,1,3,-1,2,1,0,3,3,0,96857.0,569,99517.0
2,-1,1,3,3,-1,2,1,2,0,3,2,3,1,3,0,0,-1,-1,1,1,2,-1,1,1,0,0,-1,3,2,-1,3,0,0,3,2,2,-1,0,-1,2,0,-1,2,1,1,3,0,1,1,96828.0,580,99513.0
2,-1,-1,-1,3,3,1,-1,0,3,-1,1,-1,1,2,1,-1,0,1,0,0,-1,3,0,-1,0,3,1,2,2,1,2,2,3,-1,2,0,0,1,1,1,0,-1,-1,-1,2,2,0,3,2,97036.0,521,99554.0
3,-1,3,-1,1,2,-1,-1,1,2,0,3,3,0,3,1,1,1,0,-1,0,-1,3,0,-1,-1,3,1,0,1,1,1,1,2,3,-1,0,2,-1,1,2,-1,2,0,0,2,2,2,3,2,96894.0,552,99516.0
1,-1,2,3,-1,3,-1,0,2,0,1,0,2,1,0,1,1,-1,3,0,2,2,1,-1,-1,1,0,-1,2,3,-1,0,-1,0,3,2,2,3,3,1,0,-1,3,0,2,1,-1,0,3,1,96828.0,561,99519.0
3,1,2,3,1,3,2,1,2,-1,-1,2,-1,2,1,-1,-1,2,3,0,2,1,1,3,3,0,1,3,-1,2,3,0,0,-1,0,2,1,1,0,2,-1,0,1,-1,0,2,3,-1,3,2,96990.0,578,99513.0
-1,0,2,1,-1,1,-1,3,2,1,0,2,-1,1,2,2,1,0,0,2,0,3,-1,-1,-1,1,3,-1,1,-1,2,0,1,1,2,-1,3,0,3,2,1,2,0,-1,0,1,-1,3,2,3,96820.0,558,99535.0
1,3,-1,1,1,3,-1,0,1,0,1,1,1,3,2,3,0,2,-1,2,3,2,0,-1,-1,3,0,-1,0,-1,1,1,3,2,0,0,3,2,2,3,3,0,0,2,0,-1,1,1,2,0,96642.0,605,99499.0
0,-1,3,1,3,3,0,2,1,0,1,0,2,3,0,-1,3,3,0,-1,1,2,2,3,2,2,1,-1,0,1,3,0,2,1,2,2,2,-1,-1,0,1,1,3,1,0,3,-1,1,2,1,96578.0,609,99476.0
-1,-1,1,0,3,1,2,1,2,3,3,0,-1,0,-1,3,1,-1,0,3,3,3,0,2,1,2,0,2,0,1,0,-1,-1,-1,1,3,2,1,-1,3,2,2,1,3,0,2,1,3,-1,0,96781.0,579,99492.0
-1,0,2,0,0,0,1,3,3,1,3,3,2,0,3,0,2,0,1,3,3,-1,-1,0,-1,-1,-1,1,2,2,1,-1,2,3,2,0,1,-1,-1,-1,1,1,-1,2,1,0,1,2,3,3,96928.0,554,99520.0
-1,1,2,3,0,2,1,-1,-1,-1,-1,-1,0,-1,3,0,0,-1,2,3,0,0,2,0,1,1,-1,-1,1,3,-1,1,3,0,1,2,1,2,2,-1,2,-1,-1,0,0,3,3,1,2,0,96816.0,524,99539.0
-1,2,0,0,-1,-1,-1,1,1,-1,-1,1,0,0,1,1,-1,0,2,3,3,1,2,0,2,2,-1,1,-1,3,3,2,0,0,3,1,3,-1,-1,0,2,0,1,-1,2,1,3,0,2,1,96647.0,538,99514.0
1,0,3,2,1,-1,0,0,2,1,-1,2,-1,2,3,0,2,2,3,3,3,1,3,0,1,1,3,3,1,0,-1,0,2,1,2,-1,3,0,-1,-1,-1,1,0,3,-1,1,-1,0,2,2,96696.0,579,99491.0
1,1,-1,3,3,3,0,0,-1,0,3,-1,1,-1,-1,-1,-1,0,3,1,0,2,1,2,0,2,-1,3,-1,0,-1,-1,3,3,3,1,0,3,3,2,1,1,1,2,2,-1,0,0,-1,1,97060.0,538,99532.0
3,-1,-1,3,1,0,0,2,1,3,2,3,1,1,0,2,0,-1,-1,1,0,-1,3,2,-1,0,2,-1,0,2,1,1,0,2,-1,3,2,1,1,-1,0,0,2,0,-1,-1,-1,1,3,2,96863.0,538,99542.0
3,-1,1,1,0,-1,2,3,-1,-1,0,2,3,2,1,1,3,2,3,1,2,-1,2,2,0,2,0,3,-1,1,1,2,3,0,0,0,3,2,1,-1,-1,0,-1,0,2,-1,3,1,3,-1,97010.0,572,99526.0
2,3,1,0,-1,3,1,1,1,-1,1,2,3,3,2,2,-1,0,-1,0,2,-1,-1,3,3,3,-1,0,2,1,0,3,3,0,2,1,1,0,0,3,2,3,2,0,1,-1,1,2,-1,0,96749.0,584,99491.0
-1,2,1,-1,2,3,1,1,2,1,-1,-1,1,-1,0,3,0,2,2,2,0,-1,3,3,2,0,2,1,2,3,1,0,2,-1,0,3,0,3,1,3,1,3,0,0,-1,1,0,3,3,3,96832.0,600,99478.0
2,-1,1,2,1,0,-1,-1,3,-1,2,3,3,3,1,1,2,1,0,2,1,3,2,2,0,0,2,-1,0,2,3,1,1,-1,0,3,2,0,0,1,-1,1,3,0,0,1,3,0,-1,1,96641.0,608,99490.0
3,1,3,-1,3,-1,2,2,0,3,3,3,-1,1,3,2,-1,0,-1,2,0,0,0,1,0,1,1,0,0,2,0,-1,1,1,0,1,-1,-1,0,2,1,2,3,-1,3,1,3,-1,2,2,96913.0,577,99511.0
-1,2,1,2,-1,-1,-1,1,0,2,0,2,2,-1,1,2,0,3,3,3,2,1,2,1,-1,-1,0,1,-1,0,0,3,1,-1,3,3,1,-1,0,1,-1,-1,2,0,0,3,1,0,2,0,97029.0,548,99529.0
3,0,1,3,1,1,2,0,0,3,1,3,0,0,2,-1,2,3,2,3,-1,2,0,2,-1,1,-1,3,0,1,3,-1,0,2,-1,1,0,3,1,0,3,3,1,-1,1,2,-1,0,-1,2,96920.0,586,99493.0
3,3,1,3,2,2,-1,-1,-1,2,0,0,3,1,-1,0,0,0,-1,-1,2,2,-1,1,-1,1,1,0,-1,1,2,0,-1,1,1,0,2,0,2,3,1,3,-1,-1,-1,0,0,1,2,1,96934.0,542,99561.0
1,0,2,0,2,2,1,-1,0,-1,1,-1,0,3,0,2,1,0,0,1,1,0,0,-1,3,2,-1,-1,-1,-1,3,-1,3,-1,0,3,3,0,2,1,1,1,2,-1,3,3,2,1,2,2,96867.0,584,99527.0
0,0,1,3,-1,1,3,-1,3,3,-1,2,3,1,2,-1,1,-1,2,2,-1,-1,2,3,0,2,0,0,3,2,0,3,1,3,1,-1,1,3,2,-1,2,-1,3,2,0,1,-1,0,0,2,97026.0,565,99507.0
-1,3,1,2,-1,3,2,-1,1,2,1,1,3,1,-1,0,2,2,0,-1,3,1,-1,0,-1,2,0,0,0,3,-1,3,-1,2,-1,1,1,3,-1,0,0,0,2,1,3,1,0,1,-1,-1,96868.0,538,99537.0
-1,2,0,0,1,0,1,0,1,2,3,2,2,1,3,0,2,1,2,0,1,-1,0,1,1,3,3,-1,3,1,3,2,2,-1,0,-1,2,3,-1,-1,3,-1,2,-1,1,0,-1,-1,1,-1,97007.0,563,99539.0
-1,1,2,0,-1,3,-1,2,1,1,-1,0,1,1,-1,0,2,1,1,0,2,-1,-1,0,-1,-1,3,1,3,2,0,-1,1,2,1,2,3,0,-1,3,-1,2,2,0,-1,-1,3,2,2,2,96995.0,515,99557.0
1,-1,0,3,0,0,2,1,2,-1,3,1,-1,-1,2,-1,0,3,-1,3,1,0,1,0,3,2,-1,3,-1,2,1,1,2,2,0,0,2,-1,1,2,1,3,0,0,0,3,-1,-1,2,2,96706.0,543,99508.0
1,2,0,-1,-1,2,3,3,3,1,1,3,2,2,0,1,1,3,-1,1,0,1,3,3,-1,0,2,0,3,-1,-1,2,1,0,-1,0,2,-1,2,-1,0,0,1,0,3,3,0,-1,-1,-1,96886.0,544,99528.0
2,0,2,-1,-1,0,3,-1,0,2,2,1,1,1,1,-1,-1,3,3,2,1,3,1,0,0,-1,-1,-1,3,0,1,1,1,2,3,0,2,1,0,-1,1,2,3,1,-1,2,2,3,-1,3,96875.0,561,99506.0
1,0,2,2,-1,-1,2,1,2,0,1,1,0,2,1,-1,3,0,3,1,2,-1,0,2,-1,3,3,1,2,3,1,-1,0,-1,0,2,3,3,1,1,-1,3,2,3,-1,-1,2,-1,0,0,97181.0,568,99529.0
2,-1,1,2,3,0,2,2,0,2,2,0,0,1,1,-1,0,0,3,1,1,-1,3,3,3,0,0,3,2,1,2,-1,3,3,0,2,-1,1,1,2,1,1,-1,1,2,0,-1,3,0,0,96683.0,605,99479.0
2,0,3,-1,3,2,1,2,3,1,3,0,-1,1,3,2,-1,3,-1,-1,1,2,2,1,0,0,0,3,2,-1,0,-1,2,-1,3,3,2,0,1,1,3,1,1,2,3,0,-1,1,3,2,97053.0,583,99506.0
3,2,0,0,-1,1,2,1,-1,1,2,0,0,-1,2,-1,-1,3,-1,-1,-1,3,3,0,-1,3,3,-1,0,0,-1,2,2,-1,0,1,0,1,2,1,3,1,2,2,2,0,-1,-1,3,-1,97220.0,502,99578.0
1,0,-1,1,1,-1,2,-1,0,1,0,3,3,-1,1,-1,2,3,-1,0,2,2,0,-1,-1,2,1,-1,3,0,3,0,0,3,3,1,-1,1,1,-1,1,2,2,2,2,-1,0,2,0,1,96972.0,548,99536.0
2,3,2,-1,3,-1,0,1,-1,1,0,0,2,1,1,0,0,2,-1,0,2,-1,0,3,1,3,3,2,3,1,3,-1,1,2,2,0,0,2,-1,2,-1,3,0,1,1,0,-1,1,2,1,96668.0,585,99502.0
3,3,0,2,-1,-1,3,3,0,2,-1,2,2,2,0,0,-1,0,-1,3,0,1,-1,3,0,2,1,0,-1,1,2,1,-1,-1,1,2,3,1,1,1,1,1,3,1,0,0,0,2,3,2,96681.0,595,99496.0
3,2,1,1,3,-1,3,0,2,3,1,0,0,-1,0,2,0,-1,0,1,1,0,3,1,0,0,-1,0,1,-1,2,3,3,2,3,2,2,-1,-1,0,3,1,3,1,2,2,2,1,1,2,96466.0,613,99445.0
2,-1,2,-1,2,3,2,1,-1,-1,3,1,0,3,3,1,-1,-1,-1,2,2,3,1,3,-1,1,3,-1,1,0,1,1,2,0,3,3,3,0,1,-1,1,3,1,2,-1,-1,2,0,0,1,97098.0,542,99538.0
1,1,-1,1,0,2,1,0,-1,-1,1,-1,2,2,1,3,-1,3,3,0,1,3,0,-1,-1,3,1,-1,2,0,0,0,2,2,-1,3,2,3,0,1,-1,0,3,2,0,-1,2,2,2,1,97039.0,572,99545.0
1,1,0,1,2,3,2,-1,3,1,3,1,3,1,-1,-1,0,1,0,2,-1,3,0,0,2,2,-1,-1,3,0,0,2,2,0,-1,-1,3,2,3,2,2,-1,0,3,-1,3,1,1,0,1,96804.0,592,99514.0
3,2,-1,3,0,-1,-1,2,2,3,3,1,0,-1,1,0,1,3,0,1,1,1,-1,0,2,3,3,2,0,0,3,2,2,2,3,1,2,0,-1,-1,3,0,0,1,2,2,1,2,-1,0,96408.0,603,99463.0
-1,2,-1,3,0,0,0,0,0,1,1,0,-1,3,2,2,3,0,-1,-1,2,3,2,1,-1,1,-1,-1,0,-1,3,1,-1,-1,2,3,-1,0,3,0,1,2,-1,1,2,1,0,0,1,2,97096.0,522,99553.0
0,2,2,-1,2,1,0,2,2,3,1,1,-1,-1,0,1,2,0,2,3,0,-1,1,1,2,0,0,1,0,3,-1,-1,-1,1,3,0,0,-1,2,2,3,3,3,1,-1,-1,1,1,1,0,96812.0,578,99506.0
