$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
1,-1,-1,1,2,2,1,0,-1,2,0,3,1,-1,-1,0,1,0,0,1,2,2,3,0,-1,0,0,2,1,2,1,-1,1,2,-1,0,2,-1,3,-1,3,0,2,2,-1,1,0,-1,-1,3,97969.0,535,99518.0
0,-1,-1,0,-1,0,2,1,-1,3,0,1,3,1,3,2,0,1,3,3,2,1,0,1,1,3,3,-1,-1,3,1,1,2,3,3,1,2,-1,2,0,2,0,3,0,0,1,2,-1,0,2,97858.0,609,99460.0
0,0,0,0,1,3,0,0,1,0,2,2,-1,-1,3,-1,1,2,1,2,-1,-1,-1,1,3,1,2,3,0,0,-1,-1,3,1,2,-1,1,3,-1,2,2,2,0,-1,2,1,3,-1,3,0,98010.0,562,99508.0
3,2,1,1,1,2,2,2,-1,3,3,0,2,-1,0,0,2,3,-1,0,0,3,2,2,0,2,3,-1,1,1,-1,3,1,1,2,3,0,3,-1,0,1,0,0,1,1,2,3,0,2,1,97714.0,631,99420.0
0,-1,0,-1,2,1,2,1,3,-1,1,2,3,3,3,2,2,2,1,3,1,1,0,-1,0,-1,3,3,-1,1,-1,0,0,-1,0,3,1,3,2,2,1,0,3,-1,-1,1,0,-1,0,1,98019.0,561,99497.0
0,2,3,0,-1,2,1,1,1,-1,0,2,-1,0,2,1,2,0,0,0,3,2,0,-1,0,-1,-1,-1,-1,1,-1,2,1,1,-1,1,-1,-1,3,3,3,0,2,1,2,2,1,1,-1,3,97999.0,532,99515.0
2,1,0,1,3,-1,-1,-1,-1,3,2,3,1,3,1,1,2,0,-1,2,1,3,2,3,0,0,0,3,0,1,0,-1,1,1,0,2,-1,3,0,3,1,-1,2,2,2,3,0,-1,0,2,97916.0,609,99469.0
3,3,3,2,3,2,1,3,0,1,1,1,3,0,0,2,2,-1,-1,1,2,0,2,0,0,-1,2,2,0,1,-1,1,1,1,-1,-1,1,0,3,0,2,-1,2,2,0,2,3,1,-1,-1,98046.0,600,99481.0
0,2,0,1,1,1,-1,1,1,1,-1,-1,3,-1,3,3,3,0,2,2,2,3,2,1,-1,1,0,-1,3,0,0,-1,0,3,-1,0,0,-1,-1,2,-1,2,1,1,2,0,-1,1,0,1,97835.0,552,99490.0
-1,2,-1,3,0,0,1,3,2,1,1,2,-1,0,-1,0,0,1,1,0,2,1,1,0,0,3,0,3,2,3,3,0,0,-1,1,1,2,-1,2,2,2,3,-1,3,-1,1,-1,3,2,-1,97940.0,577,99470.0
1,0,0,2,0,3,-1,-1,-1,2,1,0,2,-1,3,-1,-1,2,0,3,1,-1,-1,-1,2,0,-1,1,0,0,3,-1,2,1,3,1,2,3,1,0,2,1,2,-1,0,1,-1,3,1,-1,98097.0,556,99512.0
1,1,-1,2,3,0,-1,0,0,0,2,1,0,2,2,-1,1,1,3,-1,0,1,-1,1,-1,-1,2,-1,1,2,3,0,-1,-1,-1,1,2,2,0,3,3,-1,3,-1,3,2,0,0,0,1,98057.0,543,99512.0
-1,0,-1,-1,0,3,3,-1,1,3,-1,0,-1,2,3,1,0,2,2,3,-1,-1,1,3,2,2,-1,0,1,0,0,-1,0,3,2,-1,0,1,2,1,2,-1,1,3,1,0,3,-1,-1,1,98118.0,536,99539.0
-1,2,0,0,2,-1,1,-1,1,-1,-1,2,0,1,2,3,1,1,1,2,1,1,0,3,1,3,3,0,-1,2,-1,-1,-1,2,2,0,2,0,1,0,1,-1,-1,0,3,2,-1,2,3,0,98025.0,549,99501.0
1,0,3,2,-1,0,0,2,2,1,3,-1,0,0,-1,3,0,0,-1,3,3,0,-1,3,2,2,3,1,1,2,1,2,-1,1,2,0,-1,0,3,1,-1,3,1,-1,1,-1,2,-1,0,3,98121.0,586,99496.0
0,-1,0,-1,1,2,0,3,2,0,-1,2,2,-1,1,3,2,-1,0,1,1,-1,0,3,2,1,2,2,-1,1,3,0,3,3,1,-1,2,-1,2,0,1,-1,0,-1,3,1,-1,0,2,3,98101.0,547,99500.0
1,0,0,1,2,1,-1,3,-1,-1,-1,3,1,0,3,1,-1,3,1,2,1,2,0,1,0,2,1,3,0,0,-1,-1,1,3,2,0,-1,2,0,3,-1,2,2,2,-1,1,3,2,3,2,97908.0,588,99463.0
0,2,3,0,-1,3,-1,-1,3,0,2,0,2,-1,3,2,-1,3,0,0,-1,1,-1,-1,3,3,0,-1,-1,0,2,2,-1,1,3,2,1,-1,2,2,1,3,1,0,0,3,-1,3,0,1,98113.0,543,99492.0
1,3,-1,1,1,-1,1,0,3,2,2,1,0,0,0,3,-1,3,1,2,2,1,-1,2,2,-1,-1,-1,-1,2,1,1,0,2,0,-1,3,3,3,0,3,0,2,0,3,0,1,2,1,0,97847.0,610,99467.0
2,3,1,2,2,2,1,-1,-1,0,-1,1,0,-1,0,1,-1,1,2,1,-1,3,2,3,1,1,3,3,0,2,0,-1,0,-1,2,-1,1,-1,3,0,2,0,2,3,-1,1,0,0,1,2,98030.0,567,99486.0
3,2,1,-1,2,2,1,3,3,1,3,2,1,-1,-1,1,0,1,2,0,3,3,0,0,2,0,1,3,-1,0,3,0,1,0,-1,2,2,0,1,0,1,1,2,-1,-1,2,0,-1,2,1,97914.0,611,99452.0
3,2,3,1,-1,-1,-1,1,1,0,3,-1,2,-1,3,2,1,0,0,1,3,1,2,-1,-1,2,2,3,3,1,0,0,1,2,1,0,0,0,2,2,2,2,0,0,1,-1,1,-1,3,0,97807.0,614,99454.0
1,2,3,0,1,3,0,3,0,-1,-1,-1,-1,-1,1,-1,2,-1,3,2,1,1,3,3,-1,-1,1,0,-1,0,-1,0,1,0,-1,2,-1,1,-1,2,1,3,2,3,-1,2,1,1,3,0,98267.0,497,99532.0
0,-1,2,1,0,2,3,0,-1,2,1,2,3,-1,-1,-1,3,-1,3,0,1,-1,0,1,2,-1,1,-1,0,0,-1,-1,3,-1,1,1,3,2,0,-1,1,0,-1,-1,0,1,2,2,2,0,98112.0,506,99553.0
1,2,0,0,3,0,1,-1,-1,-1,1,1,1,-1,2,0,-1,-1,0,-1,1,3,2,2,1,-1,0,0,3,-1,2,0,-1,2,3,3,1,2,-1,2,-1,1,-1,0,0,1,-1,2,0,-1,98078.0,519,99535.0
2,0,3,1,2,0,2,1,2,0,2,1,3,0,0,1,2,0,-1,-1,-1,2,0,3,3,-1,2,2,3,1,0,1,3,1,3,0,-1,-1,2,3,1,1,-1,2,0,-1,1,-1,2,0,97887.0,587,99481.0
3,0,3,2,-1,0,1,2,0,2,0,2,1,3,2,2,-1,1,-1,1,1,3,2,3,3,-1,-1,0,2,2,3,3,-1,1,0,1,-1,1,3,0,3,2,0,2,-1,-1,0,1,2,0,97936.0,595,99457.0
-1,0,1,1,-1,2,0,0,0,-1,-1,2,1,-1,-1,-1,0,0,2,1,3,0,0,0,2,3,3,0,0,3,3,2,3,1,3,1,1,2,3,-1,-1,2,1,0,2,2,2,1,3,3,97898.0,603,99453.0
-1,2,-1,-1,0,3,1,3,-1,-1,1,0,1,-1,3,1,2,0,1,1,-1,0,2,-1,3,0,0,2,-1,2,-1,-1,0,1,2,0,0,-1,1,3,3,3,2,2,2,1,1,3,-1,0,98010.0,529,99515.0
-1,2,1,0,1,1,1,0,1,0,-1,1,-1,3,-1,-1,0,-1,1,0,0,-1,2,-1,2,3,0,0,2,1,-1,0,2,-1,3,2,-1,3,3,2,1,0,2,3,1,-1,0,-1,3,2,98101.0,540,99506.0
-1,3,2,2,3,3,-1,0,2,-1,1,1,0,1,-1,-1,2,2,0,0,3,0,3,1,0,0,3,3,-1,3,2,-1,1,0,-1,0,-1,3,3,-1,2,2,0,2,-1,2,1,0,-1,1,97972.0,552,99497.0
-1,3,1,-1,1,1,1,2,2,-1,-1,1,1,-1,0,2,0,-1,3,2,3,3,2,-1,0,2,2,-1,1,0,1,-1,3,0,0,3,2,1,0,-1,1,2,0,1,0,-1,-1,3,1,-1,98100.0,531,99504.0
0,1,2,1,2,1,-1,1,-1,2,3,0,0,2,2,1,1,1,0,2,0,-1,1,3,2,-1,-1,-1,0,2,0,-1,1,3,1,0,0,3,2,-1,1,-1,-1,-1,-1,2,-1,1,0,-1,97978.0,527,99531.0
1,1,2,-1,2,1,0,-1,0,2,2,-1,0,3,2,0,0,-1,1,2,-1,-1,-1,0,3,0,1,3,0,1,1,1,2,1,-1,3,2,0,1,-1,0,3,-1,2,3,2,2,0,0,-1,97942.0,577,99494.0
3,-1,2,1,0,1,2,-1,0,1,-1,-1,3,3,1,2,1,3,0,0,1,3,2,1,3,-1,-1,-1,0,-1,0,1,-1,-1,-1,2,0,2,3,0,2,1,0,0,2,-1,-1,1,-1,1,98135.0,528,99532.0
-1,-1,2,0,2,3,3,2,2,1,3,2,-1,3,3,2,0,3,-1,2,2,-1,3,1,-1,0,2,1,0,1,0,0,-1,0,-1,3,2,1,0,1,0,1,-1,0,-1,2,3,2,0,1,98000.0,569,99481.0
1,1,-1,0,2,0,2,3,3,2,3,-1,1,2,0,1,-1,-1,1,3,3,0,0,3,0,1,0,-1,1,1,0,3,-1,3,-1,2,2,0,-1,1,-1,-1,3,3,0,-1,-1,3,0,1,98059.0,548,99491.0
2,0,0,1,2,1,3,3,-1,3,3,-1,0,3,1,3,0,2,1,1,-1,1,1,-1,0,2,1,-1,0,-1,2,0,2,2,1,-1,-1,0,0,1,2,3,-1,0,2,1,2,0,2,-1,98010.0,583,99496.0
2,0,0,3,2,2,0,-1,-1,1,3,1,0,0,0,3,2,3,2,0,1,-1,1,0,-1,1,2,2,2,1,0,2,2,1,3,-1,3,1,-1,-1,2,-1,3,1,0,-1,1,-1,0,-1,98008.0,574,99495.0
0,0,2,1,-1,2,2,0,-1,-1,2,1,2,1,2,1,-1,0,3,3,2,0,0,-1,-1,1,1,0,0,1,1,1,3,2,-1,3,2,3,0,2,-1,3,-1,-1,1,-1,3,0,0,-1,98060.0,565,99513.0
1,0,-1,1,3,0,2,-1,3,0,-1,2,1,3,-1,2,3,0,2,3,0,-1,1,1,1,0,1,3,3,3,-1,2,1,2,0,2,-1,3,2,2,3,-1,0,1,1,0,1,3,2,2,97844.0,613,99444.0
1,-1,-1,2,1,0,-1,0,0,-1,-1,3,2,2,2,3,1,0,0,-1,2,0,1,1,1,3,-1,3,-1,3,1,3,3,3,1,0,1,1,0,-1,0,2,2,1,0,-1,2,0,2,2,97785.0,586,99457.0
3,-1,3,-1,1,-1,0,0,-1,0,-1,1,-1,3,0,-1,3,2,2,2,-1,0,1,2,1,1,1,1,2,2,1,2,0,2,-1,0,-1,3,0,3,0,1,2,1,-1,3,0,0,2,2,97951.0,561,99494.0
1,3,0,-1,0,2,2,1,2,0,2,1,0,3,2,0,-1,0,2,-1,-1,-1,0,1,3,0,-1,2,1,0,1,3,3,3,-1,0,2,2,-1,3,1,1,-1,-1,1,-1,3,2,0,2,97892.0,568,99487.0
-1,2,1,-1,2,2,3,0,-1,-1,0,1,0,0,0,-1,2,1,-1,1,3,3,3,1,2,-1,0,3,1,-1,2,2,1,1,-1,0,-1,1,-1,3,2,-1,0,1,3,1,-1,-1,-1,3,98176.0,497,99553.0
3,3,2,1,3,0,-1,1,2,2,2,3,-1,1,3,-1,1,2,2,0,1,3,1,0,2,3,0,-1,1,1,3,-1,-1,2,3,3,0,0,1,0,1,1,0,2,0,2,-1,3,-1,0,97893.0,623,99445.0
2,-1,1,0,-1,2,2,3,-1,-1,1,0,1,3,0,0,-1,-1,1,-1,0,2,-1,3,0,3,2,1,0,1,3,2,2,1,2,-1,1,2,2,3,-1,0,1,-1,3,0,3,-1,3,3,98160.0,580,99503.0
-1,0,0,2,0,-1,3,2,1,2,-1,-1,-1,2,3,3,0,0,1,-1,1,3,1,1,0,0,2,1,0,-1,1,-1,0,-1,-1,3,2,2,-1,1,2,-1,2,3,-1,-1,1,0,-1,2,98105.0,506,99538.0
1,3,1,1,0,2,-1,2,-1,0,-1,3,3,2,2,2,3,-1,3,1,0,3,-1,2,0,3,-1,2,3,0,1,1,0,1,2,3,-1,1,1,2,0,0,3,0,0,-1,-1,0,2,1,97882.0,610,99437.0
-1,-1,-1,0,2,-1,1,3,0,2,0,3,2,3,1,3,3,-1,0,3,2,-1,0,3,0,1,3,1,2,-1,1,3,2,0,2,3,1,2,-1,2,0,1,0,0,1,-1,-1,1,0,2,97825.0,582,99467.0
3,2,0,3,0,1,-1,2,1,-1,1,-1,1,2,-1,2,3,0,3,0,0,2,3,3,2,1,2,-1,3,-1,-1,1,3,0,0,0,1,2,1,2,-1,0,-1,2,1,-1,1,0,0,2,97877.0,591,99477.0
1,-1,2,1,1,0,0,-1,3,3,3,1,0,0,2,2,-1,1,-1,3,3,0,0,0,1,2,0,2,0,3,3,2,-1,0,3,1,3,1,2,-1,0,2,-1,1,1,2,-1,-1,3,3,98002.0,597,99462.0
-1,0,-1,1,-1,1,-1,0,1,-1,1,2,2,1,2,2,3,2,2,1,-1,-1,1,-1,0,1,0,2,1,3,2,0,0,2,-1,3,-1,1,-1,0,-1,0,2,0,0,0,-1,3,-1,1,97922.0,523,99518.0
2,-1,1,3,0,3,2,0,2,0,1,-1,-1,-1,2,0,2,2,2,-1,1,0,3,3,0,3,2,-1,0,0,-1,1,3,3,2,1,3,0,3,1,1,2,0,1,1,3,-1,-1,1,1,97844.0,598,99451.0
0,-1,2,-1,3,1,3,-1,0,2,-1,3,-1,1,0,3,0,1,2,1,1,-1,0,3,0,2,2,1,3,1,2,0,3,1,3,-1,-1,2,0,2,0,3,-1,1,-1,0,2,2,1,0,97998.0,576,99485.0
-1,2,2,-1,1,0,0,-1,1,1,3,0,2,0,-1,3,3,0,0,-1,3,3,0,2,0,3,2,2,1,2,3,1,-1,1,-1,2,0,2,3,0,0,1,1,0,-1,-1,3,3,2,2,97936.0,595,99450.0
2,-1,2,-1,-1,3,2,1,1,3,1,1,1,0,1,0,2,-1,2,1,2,-1,3,0,1,1,0,3,1,-1,3,-1,3,2,0,0,2,-1,2,3,3,0,0,2,1,-1,0,2,0,-1,97826.0,588,99484.0
2,0,2,1,-1,3,3,-1,3,2,1,2,0,-1,0,1,2,0,-1,-1,0,-1,1,3,3,1,2,3,-1,3,0,0,0,0,-1,3,2,2,3,-1,0,2,2,-1,-1,1,1,1,-1,0,98047.0,556,99499.0
3,0,1,2,-1,0,3,1,1,2,2,2,1,-1,-1,1,1,1,3,0,-1,1,2,0,-1,0,2,0,0,1,3,2,3,0,2,2,3,0,3,0,3,-1,3,1,1,-1,2,-1,3,1,97902.0,615,99451.0
0,0,3,-1,1,2,0,0,-1,3,2,1,2,0,0,3,0,3,0,2,0,1,-1,1,0,-1,2,3,-1,1,1,3,1,3,2,2,-1,2,3,1,3,3,-1,3,1,0,2,1,1,-1,97913.0,611,99467.0
2,1,1,1,-1,-1,1,1,-1,3,3,2,0,3,3,-1,1,1,0,2,0,-1,3,-1,0,-1,0,-1,1,2,-1,2,-1,2,-1,2,3,0,2,0,-1,2,0,1,-1,2,0,1,0,-1,98179.0,528,99540.0
3,-1,1,3,2,0,0,3,0,2,2,3,1,-1,2,2,3,2,2,0,3,3,1,-1,1,1,0,1,1,2,-1,-1,3,2,-1,1,0,3,-1,0,0,0,0,3,1,1,0,3,1,3,97856.0,614,99432.0
2,1,-1,-1,0,-1,1,-1,2,-1,2,2,-1,0,3,1,0,3,1,0,1,2,2,3,-1,3,0,2,1,2,3,1,0,-1,0,1,3,3,2,0,3,2,-1,1,1,0,0,1,3,2,97879.0,603,99465.0
-1,0,1,1,2,-1,3,-1,3,0,-1,0,2,1,1,0,1,1,3,0,0,3,2,1,2,2,-1,0,2,3,-1,3,1,2,-1,3,2,3,-1,-1,1,0,0,2,2,3,1,0,1,0,97731.0,599,99444.0
2,0,3,-1,-1,3,1,1,0,0,0,-1,2,2,3,3,2,0,-1,-1,1,1,0,3,1,2,2,1,3,0,1,1,3,0,2,3,2,1,3,0,1,-1,0,2,-1,-1,2,3,3,1,97934.0,608,99445.0
3,2,-1,-1,0,2,1,2,1,-1,1,1,2,0,2,0,0,3,1,2,-1,0,3,0,-1,2,0,1,-1,1,-1,0,2,0,1,3,3,-1,-1,3,-1,2,-1,-1,3,-1,1,-1,1,0,98080.0,517,99542.0
-1,1,0,-1,2,1,1,0,2,-1,-1,2,1,0,2,2,2,2,3,0,2,2,1,-1,-1,3,1,3,-1,1,0,0,1,3,-1,3,0,-1,0,2,2,1,-1,0,-1,0,3,1,3,-1,98107.0,539,99508.0
-1,2,-1,0,-1,0,-1,2,0,3,3,1,3,3,-1,1,1,0,3,1,1,-1,-1,1,0,2,-1,2,-1,2,0,3,0,0,0,2,-1,0,2,1,-1,1,-1,-1,1,2,2,-1,2,1,98110.0,544,99529.0
0,1,1,-1,0,0,3,2,0,-1,3,2,2,2,2,0,3,0,2,1,-1,0,3,1,2,0,0,1,2,0,1,1,1,2,3,-1,3,3,1,-1,-1,3,-1,2,1,0,2,3,3,2,97849.0,624,99446.0
2,2,3,-1,-1,2,1,-1,1,2,1,2,-1,3,3,1,0,3,0,0,2,2,-1,2,-1,0,0,2,2,-1,1,-1,3,0,1,-1,0,3,1,1,3,-1,0,2,1,0,3,1,0,0,97838.0,595,99475.0
1,-1,0,3,-1,-1,0,3,1,2,1,2,-1,0,3,0,-1,-1,1,1,0,1,1,1,2,2,1,-1,2,0,2,3,0,3,3,1,-1,2,-1,2,-1,-1,-1,0,2,-1,0,1,-1,2,98127.0,524,99541.0
-1,0,1,2,2,3,-1,-1,2,-1,2,1,2,2,0,-1,3,0,1,1,3,-1,0,-1,3,3,1,3,-1,1,-1,2,1,3,3,3,0,1,-1,1,0,1,-1,0,2,3,2,1,0,-1,98087.0,557,99502.0
1,2,0,-1,0,-1,-1,2,1,-1,3,2,3,2,-1,2,3,2,1,0,-1,0,2,2,3,-1,-1,1,3,1,3,-1,1,0,0,3,-1,2,1,1,2,-1,1,3,0,-1,2,0,2,3,98077.0,560,99503.0
2,1,-1,-1,1,3,-1,1,0,-1,0,2,0,-1,-1,2,-1,2,1,1,2,3,0,0,3,3,2,0,-1,2,0,0,0,-1,-1,-1,-1,3,3,1,0,1,0,2,1,-1,1,2,2,3,97975.0,532,99504.0
2,-1,0,2,0,0,0,2,2,0,-1,-1,1,3,3,-1,1,2,0,3,1,2,1,1,1,3,1,3,0,-1,-1,3,3,0,-1,2,3,-1,0,1,1,1,2,2,3,3,1,2,2,2,98007.0,610,99450.0
2,3,3,2,1,0,-1,-1,1,3,3,2,2,-1,2,1,0,1,0,0,2,3,3,0,1,1,0,1,2,-1,3,-1,0,3,2,-1,-1,3,1,1,-1,0,0,0,-1,3,-1,2,0,2,97926.0,589,99465.0
1,2,1,-1,0,2,2,2,0,3,0,0,1,3,3,-1,3,-1,-1,-1,1,0,1,0,3,-1,-1,2,2,0,1,-1,3,3,-1,3,2,-1,1,1,1,1,3,0,3,2,2,2,-1,0,98116.0,575,99496.0
0,-1,1,-1,1,-1,-1,2,-1,1,-1,-1,-1,3,1,1,-1,2,0,-1,0,3,1,3,0,3,2,1,3,-1,3,2,3,-1,0,3,0,2,2,1,3,0,0,2,2,3,1,-1,1,-1,98111.0,548,99522.0
3,-1,3,0,0,1,0,1,1,3,2,1,1,0,0,3,0,0,3,0,2,2,0,1,0,0,2,1,1,2,-1,2,-1,-1,-1,1,1,-1,3,3,-1,2,3,-1,2,2,3,1,1,2,97859.0,609,99450.0
0,1,2,1,1,-1,-1,2,-1,1,2,3,-1,-1,3,2,-1,1,0,-1,1,-1,2,2,0,1,-1,2,-1,-1,2,-1,3,-1,-1,1,0,0,3,2,-1,-1,2,3,-1,0,1,2,-1,0,98198.0,479,99567.0
1,1,-1,-1,3,-1,0,2,3,3,-1,2,3,1,0,-1,3,-1,2,0,0,-1,1,1,0,3,-1,3,3,1,0,2,-1,1,3,0,-1,0,0,-1,3,1,0,1,2,2,3,1,0,-1,98002.0,564,99495.0
-1,2,2,3,1,-1,2,2,0,-1,3,1,1,0,1,-1,2,-1,3,1,3,1,3,3,-1,1,2,2,-1,1,0,0,0,0,0,3,2,1,2,0,0,3,0,2,1,3,3,2,1,1,97810.0,637,99435.0
-1,0,-1,1,0,0,-1,2,2,-1,1,0,3,2,-1,2,0,2,3,0,1,1,0,3,1,-1,0,1,1,0,2,1,-1,1,0,-1,3,3,0,3,0,3,-1,2,2,1,-1,-1,2,2,97960.0,572,99490.0
2,1,0,0,0,1,-1,-1,3,-1,3,1,-1,-1,1,-1,0,2,2,2,3,1,0,2,3,0,-1,2,1,1,0,3,1,1,0,2,-1,2,-1,0,3,-1,1,3,0,3,1,3,3,2,97968.0,587,99457.0
2,0,0,2,2,-1,2,2,1,0,-1,2,1,0,1,0,2,2,2,-1,1,-1,3,2,3,1,3,3,3,3,3,3,1,-1,0,1,1,3,-1,0,0,-1,1,-1,0,-1,-1,0,1,-1,97900.0,574,99485.0
2,0,1,0,3,1,2,1,2,2,-1,2,-1,1,-1,2,2,2,0,0,0,1,0,-1,1,-1,2,0,-1,1,3,-1,3,3,1,2,2,0,3,1,3,-1,1,0,-1,-1,2,3,1,0,97889.0,576,99479.0
3,3,3,2,2,2,2,0,-1,1,2,1,3,0,-1,-1,1,2,3,1,-1,3,2,3,0,3,0,2,1,0,1,0,3,2,-1,0,0,2,1,-1,3,0,-1,1,-1,1,1,-1,-1,0,98063.0,583,99490.0
97652.0,97959.5,98308.0
462,575.0,646
99417.0,99481.0,99570.0
