$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score,>>Idle
0.43732109775,1.13239444981,6.26875353075,0.410440349126,35.1875437755,15.8305664868,3.83735675644,2.2825166441,7.98283384887,1303.69038878,0.281568547167,0.0698412698413
0.564852808386,1.15502882135,5.86789633455,0.470796223174,27.6797972248,36.2168840556,3.25698931039,0.930070939803,19.2360500232,1154.27530582,0.537741381039,0.137596899225
0.616135243498,1.13112660157,4.10437869069,0.505673686779,42.0703090349,25.7470012246,2.31519718257,4.28877805583,27.2786244577,652.011594943,0.449969140589,0.241025641026
0.856974446737,1.05820844704,2.39137770445,0.680847852374,85.0423410362,26.7252542978,1.27266187062,2.91035285012,30.1506591305,259.650364323,0.527060309279,0.142857142857
0.838472455373,1.03661062748,4.50436264918,0.56447396485,9.2013018512,41.2493825653,1.86840440711,4.96181567063,34.8799398792,467.401010817,0.678186077086,0.0
0.83133638832,1.12002555658,3.30230706108,0.449153439661,15.1142437966,28.2442045874,1.99555097879,0.850053509227,35.6416418446,674.950454062,0.605407798778,0.227272727273
0.835635220624,1.11400852199,9.76371725837,0.482189389954,31.888272961,24.4879290452,2.26001461697,0.255533772322,31.6186430196,1714.11405351,0.568315976151,0.316062176166
0.258513986213,1.15892926229,6.61714447953,0.46763285385,64.5107122719,19.6495310649,1.19723929264,4.32099894751,18.7969455346,719.327264739,0.321166542324,0.19696969697
0.155935444228,0.869689170487,3.9234165635,0.556382926831,29.2962496203,7.28749914458,2.28163616502,2.47722323864,1.424487337,328.367474052,0.123144194195,0.675862068966
0.591643160036,0.833274128589,3.29173239378,0.666322116574,72.4341798625,35.5360615859,3.3889371389,4.51998733368,17.3514279003,460.61872562,0.477445392053,0.0
0.858142050695,0.850788610358,4.65559323356,0.535460085742,96.606073024,15.9208895777,1.29910129327,0.576502973469,26.15210638,315.395296759,0.352586370666,0.0
0.884657210709,1.07669447137,2.02467909062,0.643225520588,71.9039455992,23.4433083888,0.755701170617,0.286349195183,25.2591652775,98.9098726042,0.56561726127,0.0
0.743405591792,1.14185966043,2.79388062784,0.526634700579,48.5213457768,18.9683640874,2.85110669849,2.51618130189,6.50580563964,333.107151575,0.44486365739,0.222222222222
0.833304141891,1.08381593563,2.11953089101,0.589568814559,68.1134038983,42.6766830746,0.358147791243,4.50248396014,32.5238656314,245.08506981,0.827383484215,0.0
0.722282838152,0.822940694156,8.70674741388,0.530178942795,50.0869114141,11.3854332708,1.08950114124,1.80849181517,40.1948450876,790.158477655,0.242255861555,0.45
0.20956525926,0.837081715447,7.55057991926,0.415737608242,58.8669557058,8.89751606962,0.877024766298,4.5223907758,3.43466974366,342.860106576,0.174618450433,0.0
0.448722730552,0.915624018335,4.96105167217,0.649924066712,89.7006035703,22.3558763465,0.674556221449,2.93691423547,8.78428441004,274.192294766,0.415439484007,0.0
0.224575389904,1.01957236573,4.38363686823,0.531385092286,67.6668160015,2.55867077048,1.21854990051,3.10852170727,36.8540693363,532.34187598,0.0510684873108,0.157894736842
0.512247039799,0.939765827488,6.18481616881,0.470548890278,64.6172221092,20.0297422915,1.10604301244,2.56629394979,42.6661833009,627.44378525,0.424202343726,0.0
0.142147187443,0.920659358341,2.83564881197,0.607043681185,68.5642146783,23.2432470636,0.117520961748,2.06274474056,30.6652831304,218.802205262,0.163149769987,0.125
0.195197929787,0.906621161992,7.68993134405,0.544284754743,67.3645969609,45.6666141973,3.81257341566,3.75555169545,24.8746382572,902.853768861,0.315976796994,0.0
0.336039344073,0.997574620479,6.69277965303,0.697331997301,12.7964344872,15.8915234019,2.68435066903,1.17304842704,42.1063340822,1082.88962689,0.150961443822,0.0
0.687050531345,1.00070931482,6.15443586473,0.529007726234,10.5517469643,15.1830217247,0.850890749337,2.45697741874,8.0367388903,425.827539474,0.417247835897,0.619047619048
0.459670646908,1.1515578989,5.69373231925,0.611491485176,96.4202381584,12.5250733376,0.468792061221,0.0424156527807,23.2447619742,453.867710619,0.286551046753,0.315789473684
0.551911235663,0.996404575693,5.03431010809,0.617826105166,96.2637003864,10.3155956265,1.06234839558,1.53765433228,16.157846737,409.583702304,0.317736241728,0.521739130435
0.217545987374,0.931564248352,8.39683012153,0.599411343835,65.8118639574,21.2411420287,0.260697978064,1.21357881492,25.3911549183,461.133727994,0.280050133528,0.137931034483
0.723523572818,1.18556024634,5.03196125875,0.58998603926,42.9458485571,7.2322136264,3.54199573504,0.355049823407,43.6154755721,1378.8376901,0.310122684453,0.152727272727
0.294777881655,0.848490224062,5.81196497419,0.614272059718,30.7280960488,12.4915344104,2.13369513941,2.61894531458,43.7039415916,789.15398439,0.170087819168,0.0504201680672
0.390575321846,0.909363452619,6.20593875814,0.662404274469,97.549046556,48.834294986,1.34318228806,0.781182897153,1.28097011232,500.575680179,0.393790925083,0.333333333333
0.845249479275,0.842443491233,3.90407002978,0.440144990368,61.2262007685,14.1086433814,1.84805053686,3.56730275234,36.0028020111,353.034035725,0.355033859663,0.0
0.303934999906,1.10368963921,4.11480823502,0.579530504105,10.5312093273,3.26770652117,3.45048542208,0.777045336429,2.39716739267,619.899888826,0.048317180287,0.0407523510972
0.547551919651,0.936420141956,6.45004249648,0.688954428565,99.5541239618,15.7698468398,2.47861410557,2.88086547076,26.8762466723,635.463816756,0.339893357559,0.0921052631579
0.234319821838,1.0377931952,3.55302847666,0.548387368937,20.5637547427,48.7668663263,0.977966864229,0.324460054982,29.6450843981,228.823933743,0.467403955699,0.357142857143
0.256947977751,1.00202899481,8.7241871353,0.626480766538,37.2136855409,45.3990051847,2.18248877855,1.29585448042,13.8577038391,966.181193041,0.416208948767,0.105263157895
0.26007353381,1.05155264398,3.9628896076,0.522120655039,82.881389517,27.9414586872,3.11325814428,0.52824651471,28.8464512722,731.255208155,0.305600171054,0.0
0.380767342981,1.00042821206,9.43497289137,0.521510726859,84.3527478526,46.7885003374,3.06177911994,0.406866203185,41.106054962,1851.52951976,0.502414890914,0.105042016807
0.337895261152,1.10996303315,7.42915733269,0.468335393688,29.5060252162,37.0263001009,0.17388622607,4.70810987775,36.6060884469,718.482690507,0.514803817651,0.0
0.831040911303,0.875685945395,7.45407657012,0.444690938162,2.1582506636,36.6693707919,1.89394821879,0.926242896823,6.63492298733,532.594595279,0.492102454646,0.0975609756098
0.521822598136,0.892312813664,6.06240903934,0.461669560662,28.6890820705,22.893031027,3.27794464039,2.65790245923,34.6877704862,937.84542345,0.354748902204,0.0148367952522
0.761283314876,0.999001328732,7.12952615401,0.554607105298,67.3702193981,26.1817029217,0.981655817158,1.82019725502,42.2650544633,483.174597935,0.318074447772,0.0
0.142051325777,0.949203829082,4.41630316705,0.610649001427,87.8459837494,11.0481763817,1.53124880831,1.95940605683,9.59986374824,273.254761333,0.216173452572,0.492957746479
0.531418474836,1.09141871486,8.28150498266,0.561286029188,33.8333084248,35.4991273906,3.51022634268,1.26961450425,12.8840739152,1536.54966684,0.494577101236,0.474880382775
0.545934281282,1.15784910147,6.41465546226,0.699563599246,68.4352722404,14.993985241,0.929852427985,3.80498614565,34.1782723363,529.516562681,0.314763472891,0.571428571429
0.893004050767,0.966883700859,4.85389048869,0.432026957868,19.4228530663,10.315640479,0.691239044538,3.02517783637,30.7527669511,363.965008205,0.474916487509,0.583333333333
0.540103476997,1.12036009083,4.18543181793,0.544740119446,19.3967433219,47.2248649145,3.99354287129,0.85974779857,41.9430765692,953.169350311,0.538142490756,0.0
0.186580192067,1.02812071274,2.61198392075,0.527831189377,47.8535510421,33.7657871983,0.192988353829,1.33717228498,3.55155747406,105.039739705,0.324183596498,0.5625
0.348796048048,0.962221536536,5.62404736417,0.490776530366,68.8355839073,47.0492836124,1.43997691805,4.52645867028,27.5336794487,589.646877487,0.488503361787,0.102040816327
0.1887751136,1.07853899712,6.91797028728,0.520554431509,36.472079148,3.04971046951,0.276582057536,4.21536639776,1.54210005397,239.824866347,0.0626225515255,0.652173913043
0.458347079754,0.932536810287,6.64913361691,0.453162647516,28.0240871962,37.0174881209,1.0322205272,2.25321350012,34.7566809499,622.744626882,0.399787859138,0.287878787879
0.590752847175,0.998576328221,6.23733656178,0.538760405076,78.5618962471,5.30394355119,2.20865386903,0.861879945292,7.91371574037,707.515120415,0.177024107289,0.109489051095
0.553994674425,1.16311533488,2.85772351057,0.537799557415,83.4274091225,46.9354783184,2.53869087666,4.45494170301,15.3138364549,422.48851674,0.528689525647,0.30303030303
0.701527041269,1.17409475815,9.03220535959,0.629067924308,30.0107134491,15.8182893075,0.979793597876,1.40413879519,38.4965334457,1051.47011933,0.399485499494,0.52380952381
0.325955933298,1.11991323,4.03606587535,0.676975286635,43.3986377483,24.2497276934,0.155261392916,0.418273097401,9.34602327653,238.867902777,0.28363844362,0.0
0.861732896615,0.993372892889,2.50426317228,0.461777411505,60.0239838963,35.5125171806,2.80553538642,3.00126015005,28.121462212,373.388653628,0.591561599124,0.0434782608696
0.620394961106,0.91534581935,5.12656400148,0.474147133602,24.9734787197,36.1546748825,3.65305951494,3.64396580837,11.127970072,628.225182802,0.54332646781,0.441542288557
0.805654329614,0.940878040413,2.72394747187,0.661911668289,77.2153303395,3.6414214991,0.676177980826,2.79382085536,23.736111944,179.219808777,0.179041837461,0.470588235294
0.757800378674,1.00753583838,5.08977079107,0.665560931723,84.326588025,38.9372717673,2.04360211429,2.42813965819,7.71310513115,637.495043029,0.535509090432,0.303370786517
0.389851469216,1.19981680938,6.56666047432,0.63090195044,86.2304240409,35.805800343,2.42610859029,2.6576863466,28.8487370759,1386.70937002,0.413222378887,0.0923076923077
0.364149481304,0.829149145107,4.82639124741,0.572914964671,43.2406303571,35.4839263067,1.59577899732,2.31819751633,32.3299670463,398.304497394,0.496658920704,0.0
0.465923056391,0.897078013548,5.18826744171,0.621569815411,34.5809489093,11.5704746438,3.38727017458,3.44654623034,17.4621718304,662.608586116,0.334485180432,0.344370860927
0.733998585121,1.16689407181,7.87514567989,0.601863555376,33.5283613881,22.4633916429,1.66141150982,0.921489855907,40.9888077795,1183.98634272,0.432244610712,0.0425531914894
0.823118288307,0.943701933218,7.81315718268,0.568386022169,75.4577511454,16.6666091842,1.96958834267,0.271707087914,36.1981382844,813.00833932,0.459026610932,0.0754716981132
0.523006117349,1.10371488558,7.42779091712,0.637665550387,59.1873321102,3.17274324118,2.1054248557,3.18180900983,30.0989360577,1225.44449803,0.0715354418748,0.0
0.128732956868,0.93714050933,6.42648907753,0.536492188704,3.62777512453,34.0340115729,0.49668592293,1.04351911926,13.0811034172,287.6823068,0.308785070977,0.5
0.643392206515,1.00541500568,2.72722709098,0.649674125839,71.404380689,8.02435086382,0.896208301982,4.978141727,3.26966962424,157.659023088,0.146229364314,0.153846153846
0.293142202364,0.82850141247,8.30644648307,0.61935832681,36.6017273643,15.0447681459,1.39254633609,2.51351419891,42.7168957574,731.870040375,0.304127484898,0.342105263158
0.342428022448,1.12773606829,3.7861563773,0.414936739667,60.0166367288,4.34490919244,2.36899795861,0.780054413248,4.82550804209,527.979778781,0.111963685837,0.390532544379
0.191852275787,1.13990045336,2.43296147625,0.68948899106,80.8934581441,10.5607713264,1.9238985445,3.35570544993,5.80406554357,205.377774569,0.141552549024,0.260273972603
0.414111384597,1.11959268472,8.80601032445,0.528913301578,30.429115706,44.3260826467,0.865298324233,2.62548860124,1.97156043373,432.454807137,0.450682537949,0.0909090909091
0.303899984491,1.17814598519,8.13641562867,0.468226585994,70.6287363844,18.9292470741,2.88781060938,3.1620117822,18.6667700368,1462.9226467,0.348067154266,0.405405405405
0.338976406011,1.10789523935,3.14225560597,0.530867835182,14.0181414846,17.674103006,3.76508689926,3.11945339199,19.2644980469,528.618950813,0.202365130595,0.0
0.836256081966,0.985760258611,5.48995486904,0.603328039878,90.3229697264,27.6480268166,0.00641604225227,0.806881102867,37.7093100568,375.881054733,0.453872397254,0.0
0.454339286508,0.932600266134,4.78014408663,0.68418844386,32.7936122241,16.1437961677,0.173483114144,0.103399051402,7.60974576413,217.628777469,0.336025355835,0.0
0.452559975894,0.860252857546,5.90236954712,0.540510513843,27.9376976328,48.2089446648,1.49126544403,3.2752113502,1.26791775449,528.248404702,0.557884582307,0.25
0.330767164349,0.935565035704,5.37861266749,0.683724826939,75.4517401848,29.6552070227,0.530337131638,2.44977253416,13.1399366858,334.691882671,0.363290993764,0.41935483871
0.63625608488,1.01494636902,2.88440802255,0.674063758517,51.0114520874,34.8194975287,3.38801663686,1.93588014689,36.5591094105,483.508305516,0.481258224612,0.315028901734
0.796594415225,1.02814051386,4.22068991325,0.668811045721,46.9845284688,25.8125520638,1.309200514,0.440032239162,17.7401402838,455.124581057,0.464132913702,0.0
0.232798057383,1.13095866684,8.1405002052,0.533957112225,20.5543890695,20.7952434732,0.129500183164,1.66418202914,28.9004794065,442.770909277,0.225901239838,0.0
0.532984325245,0.997929259265,7.50438263457,0.447307200622,66.9013882611,24.772396906,0.132211426009,0.140545226778,35.2641218641,774.805551894,0.485005554467,0.333333333333
0.11186496817,0.869773421142,4.12851388521,0.62629276682,16.1061890149,25.9595494355,2.54457442613,0.257808895799,3.0455459154,342.211694193,0.235361458323,0.467432950192
0.456021834494,0.921043307251,7.54650109019,0.582150708035,91.0853676343,17.6572757771,0.467870677826,1.87153599645,30.9479364287,628.313220977,0.454658715833,0.363636363636
0.314820392154,1.15144257991,7.38317637948,0.64467734474,82.3057290107,48.8690063206,1.09197552402,2.86851876044,9.46071394696,793.792029074,0.446150236175,0.19696969697
0.827717646851,0.982878048922,7.15409352657,0.484918237383,64.5261835981,24.5491406994,1.02171457448,4.12539552351,42.7621535768,761.556805502,0.362913927884,0.047619047619
0.690386177986,1.13689667738,8.35059935093,0.464457482407,77.9313673467,42.0251164751,2.84558948554,2.52820267065,31.9455136227,1444.01062116,0.605121172583,0.0
0.693849955629,1.04160908147,7.98662674098,0.647309384511,87.8620996002,31.7708073717,0.364996261901,4.85582059865,23.8597249245,405.309867114,0.437879681125,0.0
0.694762094193,1.11169828209,4.21286121585,0.59861723959,7.69719420094,45.2532571193,2.83458852303,0.468755416933,33.0614083223,700.527635565,0.581297747029,0.139393939394
0.316247646773,1.07074238638,4.90371362479,0.406840727728,20.3766962902,45.7460789896,0.341425042045,3.94838679887,5.62311563924,348.650354514,0.405447213219,0.227272727273
0.82696135902,0.942528592246,3.06931823538,0.531395083165,88.4575481228,7.93869550248,3.13640256489,0.348118528617,28.6932079889,514.103720474,0.380909145813,0.296296296296
88.0191780139,622.024628436,2915.50800345
0.00800353063271,0.387379010179,0.793468242882
0.0,0.189653165736,0.7
