$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
2,0,3,2,1,3,1,2,0,1,0,3,0,3,2,1,1,3,2,1,0,-1,0,-1,3,1,0,0,1,3,3,1,-1,1,2,3,3,3,2,-1,1,0,0,1,2,2,0,0,2,0,95588.0,685,99444.0
1,-1,3,3,1,3,2,1,1,3,1,2,2,0,2,0,0,0,2,3,2,0,-1,2,2,1,1,1,-1,3,3,2,2,2,0,1,3,-1,2,0,3,0,0,3,3,0,2,1,3,3,95848.0,687,99444.0
3,0,2,-1,0,0,3,2,2,3,3,3,2,3,1,-1,0,3,1,0,1,2,-1,0,0,-1,0,1,3,2,2,2,2,3,2,-1,0,1,3,0,2,-1,2,1,2,0,3,2,0,0,95873.0,656,99465.0
1,0,3,3,3,0,2,1,3,3,0,0,3,3,2,2,-1,3,1,0,0,2,1,1,2,0,-1,-1,2,1,2,2,1,2,2,1,-1,-1,1,0,2,2,0,3,0,1,0,1,2,-1,95599.0,650,99450.0
2,-1,3,0,0,1,2,0,1,2,0,0,0,0,2,0,0,-1,-1,1,-1,1,3,-1,3,-1,1,3,-1,2,1,1,-1,1,1,-1,1,0,3,3,1,2,0,2,2,1,0,2,-1,2,95930.0,606,99516.0
2,3,-1,1,0,2,2,1,3,2,3,1,0,-1,-1,0,-1,3,1,0,2,-1,1,3,-1,0,0,2,-1,3,3,2,0,2,2,0,1,2,2,3,1,-1,0,1,3,2,1,2,1,0,96001.0,635,99488.0
0,1,2,-1,0,0,2,0,-1,2,0,1,1,2,2,1,0,1,3,2,1,-1,-1,3,-1,0,2,2,3,-1,2,3,0,3,0,2,2,3,0,1,0,0,1,1,2,2,-1,1,3,0,95626.0,649,99487.0
2,-1,2,-1,-1,2,0,0,3,0,0,3,3,-1,3,0,0,-1,1,1,0,3,-1,0,1,3,0,-1,0,1,2,3,-1,-1,0,0,2,2,2,1,1,0,2,3,1,1,1,2,2,2,96139.0,611,99514.0
1,-1,0,0,1,-1,2,0,0,1,3,1,2,1,2,0,1,3,3,3,0,1,3,1,2,0,2,0,-1,2,-1,2,2,3,1,1,2,-1,-1,3,2,3,2,2,0,0,2,0,-1,2,95727.0,651,99467.0
0,1,1,-1,1,-1,2,2,0,0,2,-1,2,3,0,3,2,1,2,1,3,0,1,2,1,0,3,0,1,1,0,-1,3,1,-1,0,-1,1,0,0,-1,3,0,1,-1,2,3,-1,3,2,95819.0,612,99505.0
-1,-1,2,-1,0,2,2,1,0,3,2,1,-1,1,2,2,0,-1,-1,-1,2,0,-1,3,1,2,-1,1,3,0,2,-1,1,2,0,1,0,0,2,3,2,2,2,1,3,1,0,0,3,1,96007.0,598,99509.0
3,3,2,0,0,1,3,3,-1,2,0,1,1,1,-1,-1,-1,3,1,-1,2,2,2,0,2,2,0,0,3,1,1,3,2,3,2,0,2,1,0,0,1,2,0,1,1,2,0,-1,2,1,95793.0,667,99465.0
0,3,2,2,1,0,2,3,2,2,3,1,0,1,2,-1,1,-1,-1,2,2,1,1,0,-1,-1,3,0,1,1,3,-1,1,1,1,-1,0,2,0,-1,-1,0,-1,1,2,0,-1,2,1,3,95963.0,590,99511.0
2,0,1,1,1,2,0,-1,2,3,0,1,2,0,0,2,1,0,2,3,2,-1,1,-1,1,3,3,0,0,2,0,3,0,2,3,3,-1,1,0,1,0,-1,2,0,2,-1,1,3,2,2,95546.0,665,99466.0
2,1,-1,0,2,0,-1,1,-1,1,1,1,2,0,2,0,-1,1,3,-1,2,0,-1,2,-1,3,0,1,0,1,1,1,1,-1,0,2,-1,1,2,-1,0,1,3,0,0,2,2,1,0,-1,95971.0,578,99530.0
0,0,1,1,1,-1,2,2,2,0,-1,1,1,-1,0,-1,-1,3,2,0,2,1,2,0,1,3,1,1,-1,2,2,3,0,1,0,0,2,1,2,2,2,1,0,3,3,0,2,1,0,3,95449.0,649,99453.0
2,0,0,3,0,0,-1,0,0,-1,2,0,2,1,2,3,0,0,1,3,1,1,1,2,2,1,-1,2,1,1,2,2,2,-1,1,0,-1,-1,1,2,3,1,0,-1,3,3,-1,1,1,-1,95818.0,609,99496.0
0,1,2,1,2,1,0,0,-1,1,3,1,-1,2,2,0,0,3,0,0,0,0,2,1,0,2,2,0,3,2,3,1,-1,3,1,-1,3,2,2,1,1,0,0,2,2,2,1,1,0,1,95434.0,693,99456.0
1,0,-1,1,1,0,-1,2,0,0,0,1,-1,3,3,2,-1,2,3,-1,2,2,0,1,1,2,1,2,1,-1,3,3,2,1,2,2,1,-1,2,3,-1,3,0,1,-1,1,0,0,-1,0,95877.0,609,99499.0
3,1,-1,2,-1,1,-1,0,-1,1,-1,-1,-1,2,-1,0,0,1,0,1,3,2,0,0,-1,0,1,2,3,0,0,-1,3,2,0,0,3,-1,2,3,1,1,0,1,2,2,2,3,-1,2,96231.0,582,99523.0
1,3,-1,3,1,-1,0,0,0,1,0,1,1,0,2,-1,1,3,2,3,0,2,2,2,1,3,0,-1,1,0,2,0,1,-1,0,0,3,2,-1,1,0,-1,3,-1,0,2,3,3,0,2,95728.0,629,99477.0
-1,0,1,1,0,1,0,-1,0,0,1,2,2,1,2,-1,-1,1,-1,0,0,3,3,-1,-1,0,0,1,2,2,2,1,0,2,-1,-1,3,3,2,2,2,1,3,1,3,2,0,3,1,0,95862.0,617,99500.0
0,-1,-1,0,3,1,1,3,-1,1,0,1,3,-1,2,0,0,2,1,1,0,1,2,3,3,0,1,3,3,2,0,-1,2,2,-1,2,0,2,2,3,3,0,0,2,3,2,3,0,0,-1,96042.0,648,99476.0
1,2,2,2,1,-1,2,-1,2,0,-1,0,0,0,1,3,-1,0,2,1,0,-1,-1,-1,-1,0,1,3,0,3,2,0,1,-1,2,3,-1,1,-1,1,-1,-1,-1,2,1,-1,1,-1,-1,3,96560.0,501,99602.0
0,2,2,1,3,0,0,0,1,3,2,1,1,3,0,1,1,-1,1,2,2,0,3,0,3,0,2,1,-1,3,2,1,1,2,0,-1,2,2,-1,1,3,0,2,1,-1,1,2,0,3,2,95560.0,673,99459.0
3,1,2,-1,1,2,0,1,-1,1,0,-1,2,1,0,0,1,2,0,-1,1,2,1,2,0,2,3,1,-1,1,-1,1,-1,0,2,2,2,3,-1,3,1,0,1,3,2,2,-1,1,1,0,96059.0,621,99515.0
3,0,0,-1,3,2,-1,0,2,0,1,3,2,0,-1,-1,3,2,2,-1,3,2,-1,0,2,0,3,3,1,1,-1,2,3,3,0,1,-1,1,2,1,2,1,3,-1,-1,3,1,1,0,-1,96581.0,572,99532.0
2,1,3,0,2,2,0,0,2,1,2,0,1,2,1,3,-1,-1,0,3,3,1,-1,2,-1,2,-1,1,0,3,1,3,2,0,2,0,3,-1,1,0,2,-1,0,1,-1,3,2,-1,0,-1,95977.0,587,99508.0
0,2,2,2,0,-1,2,1,2,3,2,3,0,1,0,-1,2,0,0,2,2,-1,2,-1,0,1,-1,2,0,-1,1,1,0,0,1,1,0,0,1,1,2,-1,1,2,-1,0,2,1,1,1,95310.0,627,99476.0
0,3,0,-1,0,2,-1,0,2,1,1,0,2,2,0,-1,0,0,0,1,3,3,3,1,1,3,2,1,2,1,2,1,3,1,-1,2,2,0,0,-1,1,-1,0,-1,1,2,-1,0,1,0,95630.0,628,99482.0
1,3,1,2,3,2,0,2,-1,0,0,-1,-1,0,2,2,0,1,3,-1,2,1,2,-1,0,3,3,0,2,0,2,0,0,1,1,1,2,0,-1,1,3,3,2,3,0,3,1,-1,2,1,95885.0,646,99478.0
3,3,3,2,2,0,2,3,0,-1,1,1,0,3,0,1,2,3,0,0,-1,0,3,0,2,3,1,1,-1,0,2,3,-1,0,2,2,0,2,1,1,3,-1,2,2,1,0,0,2,0,1,95713.0,676,99464.0
-1,2,3,1,0,0,2,1,-1,2,-1,1,2,-1,0,3,1,-1,3,2,1,0,-1,0,0,2,0,1,0,2,1,2,0,1,3,-1,1,2,0,0,3,2,2,1,0,3,1,2,1,2,95547.0,640,99486.0
-1,2,1,-1,-1,3,2,0,2,0,1,2,-1,3,1,0,0,-1,2,0,1,1,0,0,0,2,1,-1,2,-1,1,1,2,1,2,-1,2,0,1,1,1,3,0,3,1,2,0,3,2,0,95673.0,631,99489.0
0,0,-1,0,2,-1,2,3,3,1,2,1,0,1,1,-1,1,3,0,2,3,2,3,0,2,-1,1,1,1,-1,2,-1,2,-1,0,0,0,1,-1,1,1,0,2,0,2,0,0,1,2,1,95556.0,636,99472.0
1,0,2,1,2,2,3,1,1,-1,0,0,0,2,2,0,1,2,2,2,2,3,0,1,0,3,-1,1,2,1,-1,0,0,1,0,3,-1,1,0,3,2,1,2,-1,0,3,3,-1,1,2,95408.0,653,99444.0
2,3,1,3,-1,0,-1,2,2,0,2,2,1,0,0,1,1,1,2,3,0,1,-1,0,1,-1,2,3,0,2,2,-1,0,-1,2,-1,0,0,-1,0,0,1,-1,1,1,1,2,2,0,1,95732.0,624,99507.0
0,0,2,3,0,3,0,-1,0,-1,2,1,3,2,-1,0,0,3,1,2,0,0,3,0,1,2,0,0,2,3,3,3,-1,1,1,2,-1,3,1,1,1,-1,3,-1,2,0,2,1,3,-1,95985.0,629,99508.0
2,3,1,-1,0,3,1,3,-1,2,0,2,1,1,3,-1,0,2,3,2,2,1,0,2,1,3,0,3,0,3,0,1,1,3,0,1,2,1,2,3,2,0,1,3,0,1,-1,2,2,2,95740.0,692,99441.0
0,1,0,0,3,1,2,1,0,1,0,0,1,-1,2,2,2,2,2,1,0,2,3,3,0,2,-1,0,0,0,-1,3,1,2,-1,1,2,1,0,1,3,2,3,0,2,1,1,-1,1,2,95240.0,674,99433.0
2,3,1,2,-1,1,3,0,3,0,1,0,3,1,0,1,0,1,3,1,-1,1,-1,-1,2,0,0,3,3,-1,2,2,-1,3,0,0,-1,2,0,-1,0,2,1,-1,2,2,1,1,-1,2,96074.0,594,99517.0
-1,-1,0,1,0,0,0,1,-1,1,2,3,1,-1,0,1,-1,2,3,0,3,0,1,3,1,2,1,2,2,0,2,-1,1,2,0,0,2,3,2,0,1,1,3,2,0,1,2,2,3,0,95509.0,671,99469.0
1,2,0,0,-1,0,1,2,-1,-1,1,-1,2,1,1,0,0,2,-1,0,0,2,3,3,1,2,0,1,2,0,1,1,2,3,3,3,-1,2,2,3,0,1,0,1,-1,0,1,3,0,0,95696.0,641,99478.0
0,-1,1,3,2,1,2,0,2,2,0,-1,-1,1,0,-1,1,3,3,-1,-1,2,0,1,0,1,2,1,0,2,0,1,2,1,0,2,0,1,2,2,1,0,3,-1,-1,2,2,1,-1,1,95749.0,620,99497.0
0,2,2,3,-1,3,2,0,2,1,0,0,2,3,0,3,0,0,1,2,0,2,2,0,0,1,-1,-1,1,2,1,2,0,1,0,1,1,2,3,-1,1,1,2,2,1,3,1,2,-1,-1,95348.0,657,99445.0
1,2,1,2,2,2,2,0,2,0,3,1,3,0,1,3,-1,-1,1,0,1,1,2,0,3,1,2,-1,1,1,2,1,-1,2,3,0,-1,2,0,3,1,1,2,3,0,0,-1,3,0,-1,95688.0,640,99478.0
-1,2,3,2,1,-1,2,1,0,1,3,1,1,0,2,3,3,0,2,-1,0,2,0,-1,1,1,0,0,-1,1,1,3,-1,2,1,2,1,0,0,2,-1,0,0,2,2,1,2,1,0,2,95822.0,638,99499.0
-1,0,3,2,1,3,2,2,-1,0,1,2,-1,2,1,1,-1,0,-1,2,2,-1,0,2,0,3,-1,1,2,2,1,0,1,0,2,3,3,3,2,-1,3,3,0,3,0,1,3,1,2,2,96037.0,629,99482.0
2,1,3,0,1,3,2,1,-1,1,0,1,1,3,0,0,1,0,3,1,2,3,-1,2,-1,0,0,3,1,3,2,1,2,0,2,2,0,2,2,3,0,2,0,0,2,-1,-1,-1,0,3,95695.0,664,99474.0
0,2,0,2,0,-1,1,1,2,2,1,1,1,0,2,0,-1,2,1,2,0,2,2,2,1,0,0,0,-1,1,3,1,1,1,1,2,-1,3,-1,-1,2,0,3,1,2,-1,0,-1,0,0,95679.0,624,99488.0
2,1,0,2,-1,3,0,0,1,0,2,-1,2,-1,1,-1,-1,-1,3,1,0,1,2,2,3,0,2,2,3,1,2,-1,0,3,-1,0,0,0,-1,2,0,3,2,1,1,2,0,0,-1,0,95759.0,607,99495.0
-1,-1,2,1,0,0,3,2,3,3,-1,1,2,1,0,1,3,1,-1,2,3,3,2,-1,0,-1,3,0,1,2,0,1,0,1,3,2,1,0,-1,2,1,0,0,1,2,3,0,0,2,1,95667.0,642,99470.0
0,2,1,-1,3,0,3,2,2,1,2,1,2,0,0,2,2,2,0,1,2,1,-1,0,0,3,1,1,0,0,-1,-1,1,2,2,1,2,1,0,0,1,0,2,0,1,3,2,1,1,3,95251.0,691,99435.0
0,0,1,1,-1,1,2,2,-1,0,0,2,-1,-1,0,3,3,1,1,3,2,0,1,0,2,3,-1,2,-1,0,0,0,1,2,3,2,2,1,2,3,3,2,0,2,1,1,2,3,0,3,95802.0,653,99462.0
1,2,2,1,3,3,2,-1,0,0,0,3,1,0,1,0,0,2,-1,0,2,3,2,3,2,1,0,2,3,0,2,1,3,0,2,2,-1,3,1,3,1,2,-1,0,2,0,2,3,1,1,95590.0,694,99435.0
1,1,0,0,-1,0,0,1,2,-1,2,1,2,1,0,1,1,-1,3,0,3,3,-1,1,3,1,3,3,-1,1,1,0,1,2,-1,3,2,0,3,3,2,1,0,2,0,3,1,0,-1,2,95665.0,636,99475.0
1,3,2,1,1,1,3,2,2,2,-1,0,0,3,-1,1,2,-1,0,1,2,0,-1,0,-1,-1,-1,0,0,3,0,-1,2,1,3,3,0,3,1,1,2,3,2,2,1,3,2,3,1,3,96048.0,624,99480.0
1,0,2,2,-1,2,1,2,0,3,-1,-1,-1,-1,2,1,2,3,0,2,-1,0,3,2,1,1,0,2,0,0,3,3,1,3,2,0,-1,1,0,0,1,0,2,1,2,3,3,2,3,0,95747.0,640,99471.0
1,3,2,-1,3,1,2,2,2,2,3,0,0,1,3,-1,2,1,-1,1,2,3,2,1,0,-1,1,-1,-1,0,0,1,2,0,0,1,-1,1,2,3,0,0,0,1,-1,2,3,2,2,2,95864.0,612,99472.0
0,3,2,3,0,-1,2,1,0,1,0,1,1,2,0,1,0,2,2,2,-1,0,3,1,1,3,2,2,-1,1,0,0,1,0,2,-1,1,-1,3,-1,2,-1,0,-1,1,-1,2,0,-1,0,95876.0,603,99518.0
-1,1,3,2,2,0,1,3,1,1,0,3,-1,1,0,2,2,1,2,0,2,1,2,-1,3,3,0,1,0,1,2,0,1,1,0,1,2,-1,-1,0,-1,2,3,0,3,0,3,2,0,1,95679.0,656,99471.0
0,0,-1,1,3,-1,2,1,2,-1,2,1,-1,1,-1,1,0,2,0,1,1,0,0,2,0,3,0,1,-1,3,0,-1,3,2,3,0,0,3,0,3,1,2,2,1,2,2,0,2,2,2,95732.0,644,99475.0
2,3,1,2,2,2,1,2,-1,3,3,1,-1,2,3,-1,1,3,3,2,3,-1,3,1,1,0,0,1,3,1,3,2,3,1,0,3,0,3,1,-1,1,1,0,1,2,2,1,0,0,0,95989.0,671,99445.0
-1,2,1,3,3,2,1,-1,3,3,1,2,0,1,1,2,0,0,-1,3,2,-1,2,3,-1,0,0,1,-1,0,2,0,2,2,0,-1,0,1,0,2,1,-1,3,1,2,3,2,0,0,2,96182.0,641,99493.0
3,1,1,1,-1,3,0,-1,2,1,-1,-1,2,1,2,1,0,3,3,0,1,2,1,3,2,1,2,0,2,2,3,3,-1,0,2,-1,2,3,0,-1,3,0,0,1,-1,0,-1,2,2,2,96190.0,621,99509.0
1,0,3,-1,-1,-1,3,2,2,0,1,1,3,-1,1,3,-1,0,1,0,1,1,2,3,-1,0,0,2,2,-1,2,1,1,-1,0,0,2,3,0,0,1,0,2,2,1,2,0,1,1,1,95792.0,630,99495.0
1,-1,1,2,2,-1,2,1,3,2,1,-1,2,3,0,-1,2,0,-1,2,1,0,-1,3,0,0,0,2,1,1,0,-1,2,1,1,-1,1,2,1,1,3,0,0,-1,3,3,0,-1,2,0,95997.0,608,99506.0
-1,1,-1,2,1,0,1,2,-1,0,1,1,2,0,-1,2,0,3,3,0,2,2,2,1,3,-1,0,0,-1,2,0,2,3,0,0,-1,-1,0,1,3,1,-1,0,-1,2,0,2,-1,3,-1,96245.0,567,99548.0
3,0,2,2,1,0,2,2,2,0,0,-1,1,-1,3,1,-1,3,2,2,3,0,0,2,1,3,3,0,-1,3,2,0,0,2,0,1,-1,3,0,2,-1,0,3,1,1,1,0,3,1,3,95813.0,661,99466.0
0,2,1,2,-1,3,0,1,0,0,2,0,0,1,3,3,0,3,1,2,2,0,-1,2,0,1,-1,2,1,1,2,-1,3,0,3,2,1,3,0,0,3,2,2,1,1,2,1,2,2,-1,95546.0,671,99449.0
2,1,-1,1,2,2,0,3,3,2,-1,3,0,1,0,2,-1,2,3,3,0,0,0,3,2,3,0,2,1,2,2,-1,0,1,1,3,-1,0,0,0,1,-1,3,1,1,0,0,2,1,1,95370.0,662,99442.0
0,0,3,3,2,0,1,1,1,0,1,0,1,0,2,2,-1,0,1,3,1,1,2,2,1,1,-1,-1,2,1,-1,3,-1,0,2,1,0,2,0,1,0,2,0,2,-1,1,2,-1,2,0,95314.0,644,99462.0
-1,0,-1,2,2,-1,2,-1,3,3,1,2,0,1,2,2,1,3,0,-1,1,1,3,0,1,1,3,0,1,1,2,0,1,3,2,-1,2,2,-1,2,-1,-1,3,0,3,3,3,-1,1,2,96436.0,615,99521.0
3,0,0,1,2,1,2,3,3,0,-1,3,3,0,3,2,1,0,1,-1,1,1,0,2,1,1,3,1,-1,1,1,3,2,0,0,0,2,3,-1,0,1,0,2,-1,-1,2,2,3,0,2,95813.0,647,99465.0
0,3,3,2,-1,2,2,1,2,-1,1,3,2,1,-1,2,0,0,-1,-1,1,1,1,0,1,-1,1,1,2,1,2,-1,-1,1,-1,0,2,2,1,0,0,0,-1,0,1,2,1,0,-1,0,95858.0,589,99526.0
3,3,2,0,2,3,3,3,3,1,3,1,2,1,2,2,-1,0,3,0,3,1,2,-1,0,1,-1,0,2,1,3,1,0,1,2,2,2,-1,0,-1,0,-1,1,-1,0,0,1,1,0,3,95821.0,636,99464.0
-1,-1,0,3,1,2,0,1,2,2,2,0,0,0,0,1,1,3,3,1,1,1,0,0,1,3,3,1,2,0,1,0,2,2,2,2,1,1,2,-1,2,2,3,3,3,0,2,3,3,3,95520.0,709,99430.0
2,1,3,1,1,0,1,1,0,2,0,-1,1,0,2,1,-1,2,0,3,0,-1,2,-1,1,-1,0,0,2,0,3,0,2,-1,3,0,0,-1,1,2,1,2,0,3,3,2,2,2,1,2,95799.0,645,99474.0
1,2,2,3,0,0,3,3,1,3,2,0,2,2,0,1,3,0,3,-1,2,0,3,2,1,3,0,0,2,1,-1,2,3,3,0,1,2,1,1,1,3,2,0,3,2,0,2,0,3,-1,95656.0,704,99424.0
3,3,2,-1,1,-1,2,0,2,0,3,1,-1,-1,0,1,-1,2,2,0,-1,0,-1,3,3,0,2,2,-1,1,-1,1,2,0,3,3,1,2,3,-1,2,3,2,0,2,-1,0,1,2,1,96402.0,574,99534.0
-1,0,2,3,0,-1,2,3,1,3,2,0,3,3,2,2,2,0,2,1,2,1,3,3,0,1,0,1,0,2,2,-1,2,1,0,-1,0,0,0,3,1,-1,0,1,1,1,3,1,-1,3,95677.0,675,99462.0
1,1,1,3,0,1,0,3,-1,0,0,2,-1,1,0,3,3,1,-1,0,0,0,3,3,0,3,1,-1,2,2,1,1,2,2,2,-1,0,-1,2,2,-1,-1,0,2,1,1,2,2,1,0,95790.0,637,99486.0
0,0,1,2,1,1,2,2,0,2,-1,0,1,1,1,0,1,-1,-1,2,0,2,3,1,-1,-1,-1,-1,-1,-1,2,2,0,1,2,2,3,-1,2,1,3,1,3,0,-1,3,1,1,1,0,95759.0,569,99496.0
-1,1,-1,2,-1,2,-1,0,3,-1,3,-1,-1,0,3,0,-1,1,2,2,-1,2,1,0,-1,2,-1,1,2,2,0,1,1,1,1,0,2,1,3,3,3,1,1,0,1,3,0,0,-1,0,96121.0,579,99526.0
2,2,3,0,-1,1,3,1,0,0,2,0,3,3,1,1,-1,1,3,1,1,1,3,0,0,3,2,1,3,0,1,1,0,1,-1,2,3,3,3,2,1,2,2,0,2,0,1,1,-1,-1,95509.0,675,99450.0
2,2,2,1,0,2,2,0,1,0,-1,2,3,0,-1,0,0,2,0,1,1,1,3,1,-1,1,1,0,1,1,-1,0,3,3,0,1,-1,1,2,2,2,3,1,0,3,2,-1,0,3,0,95506.0,663,99456.0
3,-1,1,0,0,0,2,0,0,-1,1,3,1,2,1,-1,0,2,1,0,-1,1,0,3,2,1,2,2,-1,1,2,3,3,2,1,3,3,2,2,3,3,0,1,-1,2,-1,3,0,0,0,95876.0,645,99482.0
2,1,0,-1,1,1,-1,2,-1,1,2,1,-1,1,1,3,0,-1,1,3,2,3,-1,1,3,2,1,-1,2,0,0,-1,3,2,2,2,3,2,2,0,-1,0,1,2,0,3,0,3,0,0,96139.0,616,99504.0
0,3,0,2,0,2,3,2,1,2,1,2,0,2,-1,-1,0,0,3,2,3,0,2,3,1,0,1,1,1,1,0,1,1,-1,3,1,-1,3,0,0,-1,3,-1,1,1,2,-1,3,2,0,95784.0,656,99483.0
2,1,1,3,2,1,1,0,1,3,0,0,2,3,3,0,0,1,1,-1,1,3,3,-1,1,1,-1,1,2,-1,1,0,0,0,1,0,2,3,3,3,-1,1,-1,-1,0,3,2,0,0,2,95756.0,645,99475.0
95113.0,95796.5,96635.0
520,638.0,732
99409.0,99482.0,99589.0
